===2023-08-10 20:11:33===
===Setting===
    dataset: pacs
    lr: 0.01
    batch: 64
    iters: 50
    wk_iters: 1
    si: False
    domain_num: 4
    quantile: 0
    power_cs: 1
    std_rw: False
    gender_label: False
    binary_race: False
    save_iter: -1
    mix5: False
    power_relu: 1
    Ea_val: False
data_number=[14,18,24,31,40,52,68,88,113,146,12,22,40,72,128,11,115,58,
client_nums=[10,5,2,1,]
len_dataset=[1000,462,213,98,]
domain number = 4
============ Train epoch 0 ============
 Site-photo                         | Train Loss: 1.1778 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.0007 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.0035 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.0029 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.0200 | Train Acc: 1.0000
 Site-art_painting                  | Train Loss: 0.1828 | Train Acc: 0.9167
 Site-art_painting                  | Train Loss: 0.4523 | Train Acc: 0.8182
 Site-art_painting                  | Train Loss: 0.3125 | Train Acc: 0.9500
 Site-art_painting                  | Train Loss: 0.1631 | Train Acc: 0.9861
 Site-art_painting                  | Train Loss: 0.2244 | Train Acc: 0.9609
 Site-cartoon                       | Train Loss: 0.7466 | Train Acc: 0.8182
 Site-cartoon                       | Train Loss: 0.4533 | Train Acc: 0.9043
 Site-sketch                        | Train Loss: 1.1896 | Train Acc: 0.5345
Average Train Accuracy: 0.9352
 Site-photo                         | Val  Loss: 0.0007 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.0046 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.0053 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.0032 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.0008 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.0008 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.0085 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.0018 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.0026 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.0016 | Val  Acc: 1.0000
 Site-art_painting                  | Val  Loss: 0.2167 | Val  Acc: 1.0000
 Site-art_painting                  | Val  Loss: 0.2458 | Val  Acc: 0.9333
 Site-art_painting                  | Val  Loss: 0.3408 | Val  Acc: 0.8846
 Site-art_painting                  | Val  Loss: 0.3492 | Val  Acc: 0.8936
 Site-art_painting                  | Val  Loss: 0.3296 | Val  Acc: 0.9059
 Site-cartoon                       | Val  Loss: 0.6098 | Val  Acc: 0.8571
 Site-cartoon                       | Val  Loss: 0.4980 | Val  Acc: 0.9221
 Site-sketch                        | Val  Loss: 1.0985 | Val  Acc: 0.5641
Average Valid Accuracy: 0.9423
============ Train epoch 27 ============
 Site-photo                         | Train Loss: 0.0003 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.0814 | Train Acc: 0.9444
 Site-photo                         | Train Loss: 0.0268 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.0004 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.0044 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.0012 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.0031 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.0017 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.0018 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.0013 | Train Acc: 1.0000
 Site-art_painting                  | Train Loss: 0.2210 | Train Acc: 1.0000
 Site-art_painting                  | Train Loss: 0.4356 | Train Acc: 0.8182
 Site-art_painting                  | Train Loss: 0.3094 | Train Acc: 0.9250
 Site-art_painting                  | Train Loss: 0.2222 | Train Acc: 0.9306
 Site-art_painting                  | Train Loss: 0.2540 | Train Acc: 0.9531
 Site-cartoon                       | Train Loss: 0.9080 | Train Acc: 0.8182
 Site-cartoon                       | Train Loss: 0.4527 | Train Acc: 0.9130
 Site-sketch                        | Train Loss: 1.1476 | Train Acc: 0.5517
Average Train Accuracy: 0.9363
 Site-photo                         | Val  Loss: 0.0089 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.0137 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.0076 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.0025 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.0008 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.0016 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.0008 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.0007 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.0005 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.0006 | Val  Acc: 1.0000
 Site-art_painting                  | Val  Loss: 0.3021 | Val  Acc: 1.0000
 Site-art_painting                  | Val  Loss: 0.2561 | Val  Acc: 0.9333
 Site-art_painting                  | Val  Loss: 0.4612 | Val  Acc: 0.9231
 Site-art_painting                  | Val  Loss: 0.3248 | Val  Acc: 0.9362
 Site-art_painting                  | Val  Loss: 0.3216 | Val  Acc: 0.9412
 Site-cartoon                       | Val  Loss: 0.6606 | Val  Acc: 0.7143
 Site-cartoon                       | Val  Loss: 0.5443 | Val  Acc: 0.9351
 Site-sketch                        | Val  Loss: 1.0358 | Val  Acc: 0.5897
Average Valid Accuracy: 0.9429
============ Train epoch 28 ============
 Site-photo                         | Train Loss: 0.0005 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.0919 | Train Acc: 0.9444
 Site-photo                         | Train Loss: 0.0063 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.0005 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.0004 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.0013 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.0003 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.0011 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.0296 | Train Acc: 0.9912
 Site-photo                         | Train Loss: 0.0176 | Train Acc: 0.9932
 Site-art_painting                  | Train Loss: 0.2321 | Train Acc: 1.0000
 Site-art_painting                  | Train Loss: 0.3659 | Train Acc: 0.9091
 Site-art_painting                  | Train Loss: 0.3280 | Train Acc: 0.9000
 Site-art_painting                  | Train Loss: 0.2021 | Train Acc: 0.9444
 Site-art_painting                  | Train Loss: 0.2230 | Train Acc: 0.9688
 Site-cartoon                       | Train Loss: 0.7925 | Train Acc: 0.7273
 Site-cartoon                       | Train Loss: 0.4121 | Train Acc: 0.9130
 Site-sketch                        | Train Loss: 1.2221 | Train Acc: 0.4828
Average Train Accuracy: 0.9319
 Site-photo                         | Val  Loss: 0.0005 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.0102 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.0078 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.0016 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.0005 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.0007 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.0019 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.0013 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.0005 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.0010 | Val  Acc: 1.0000
 Site-art_painting                  | Val  Loss: 0.1814 | Val  Acc: 1.0000
 Site-art_painting                  | Val  Loss: 0.2910 | Val  Acc: 0.9333
 Site-art_painting                  | Val  Loss: 0.2786 | Val  Acc: 0.9231
 Site-art_painting                  | Val  Loss: 0.2224 | Val  Acc: 0.9574
 Site-art_painting                  | Val  Loss: 0.3234 | Val  Acc: 0.9412
 Site-cartoon                       | Val  Loss: 0.4702 | Val  Acc: 1.0000
 Site-cartoon                       | Val  Loss: 0.4462 | Val  Acc: 0.9351
 Site-sketch                        | Val  Loss: 1.1768 | Val  Acc: 0.5128
Average Valid Accuracy: 0.9557
 Best site-photo                     | Epoch:28 | Val Acc: 1.0000
 Best site-photo                     | Epoch:28 | Val Acc: 1.0000
 Best site-photo                     | Epoch:28 | Val Acc: 1.0000
 Best site-photo                     | Epoch:28 | Val Acc: 1.0000
 Best site-photo                     | Epoch:28 | Val Acc: 1.0000
 Best site-photo                     | Epoch:28 | Val Acc: 1.0000
 Best site-photo                     | Epoch:28 | Val Acc: 1.0000
 Best site-photo                     | Epoch:28 | Val Acc: 1.0000
 Best site-photo                     | Epoch:28 | Val Acc: 1.0000
 Best site-photo                     | Epoch:28 | Val Acc: 1.0000
 Best site-art_painting              | Epoch:28 | Val Acc: 1.0000
 Best site-art_painting              | Epoch:28 | Val Acc: 0.9333
 Best site-art_painting              | Epoch:28 | Val Acc: 0.9231
 Best site-art_painting              | Epoch:28 | Val Acc: 0.9574
 Best site-art_painting              | Epoch:28 | Val Acc: 0.9412
 Best site-cartoon                   | Epoch:28 | Val Acc: 1.0000
 Best site-cartoon                   | Epoch:28 | Val Acc: 0.9351
 Best site-sketch                    | Epoch:28 | Val Acc: 0.5128
 Saving the local and server checkpoint to ../checkpoint/fed_pacs_uneven_2.16_2/fedsam...
============ Train epoch 29 ============
 Site-photo                         | Train Loss: 0.0003 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.0795 | Train Acc: 0.9444
 Site-photo                         | Train Loss: 0.0207 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.0011 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.0003 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.0018 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.0004 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.0013 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.0015 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.0029 | Train Acc: 1.0000
 Site-art_painting                  | Train Loss: 0.3117 | Train Acc: 0.8333
 Site-art_painting                  | Train Loss: 0.3839 | Train Acc: 0.8636
 Site-art_painting                  | Train Loss: 0.2466 | Train Acc: 0.9500
 Site-art_painting                  | Train Loss: 0.2138 | Train Acc: 0.9028
 Site-art_painting                  | Train Loss: 0.2701 | Train Acc: 0.9375
 Site-cartoon                       | Train Loss: 0.6567 | Train Acc: 0.9091
 Site-cartoon                       | Train Loss: 0.3551 | Train Acc: 0.9391
 Site-sketch                        | Train Loss: 1.0997 | Train Acc: 0.6034
Average Train Accuracy: 0.9380
 Site-photo                         | Val  Loss: 0.0088 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.0011 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.0027 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.0026 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.0004 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.0010 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.0015 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.0007 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.0043 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.0102 | Val  Acc: 0.9897
 Site-art_painting                  | Val  Loss: 0.3220 | Val  Acc: 0.8750
 Site-art_painting                  | Val  Loss: 0.2432 | Val  Acc: 0.9333
 Site-art_painting                  | Val  Loss: 0.2339 | Val  Acc: 0.9231
 Site-art_painting                  | Val  Loss: 0.2543 | Val  Acc: 0.9574
 Site-art_painting                  | Val  Loss: 0.3101 | Val  Acc: 0.9412
 Site-cartoon                       | Val  Loss: 0.7097 | Val  Acc: 0.7143
 Site-cartoon                       | Val  Loss: 0.4518 | Val  Acc: 0.9481
 Site-sketch                        | Val  Loss: 1.1827 | Val  Acc: 0.5128
Average Valid Accuracy: 0.9330
============ Train epoch 30 ============
 Site-photo                         | Train Loss: 0.0010 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.1162 | Train Acc: 0.9444
 Site-photo                         | Train Loss: 0.0107 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.0003 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.0003 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.0013 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.0005 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.0101 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.0292 | Train Acc: 0.9912
 Site-photo                         | Train Loss: 0.0014 | Train Acc: 1.0000
 Site-art_painting                  | Train Loss: 0.1891 | Train Acc: 0.9167
 Site-art_painting                  | Train Loss: 0.3880 | Train Acc: 0.8182
 Site-art_painting                  | Train Loss: 0.3594 | Train Acc: 0.8750
 Site-art_painting                  | Train Loss: 0.2738 | Train Acc: 0.9444
 Site-art_painting                  | Train Loss: 0.1795 | Train Acc: 0.9609
 Site-cartoon                       | Train Loss: 0.7278 | Train Acc: 0.7273
 Site-cartoon                       | Train Loss: 0.4472 | Train Acc: 0.8870
 Site-sketch                        | Train Loss: 1.1170 | Train Acc: 0.5000
Average Train Accuracy: 0.9203
 Site-photo                         | Val  Loss: 0.0004 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.0019 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.0005 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.0004 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.0004 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.0043 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.0009 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.0017 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.0008 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.0066 | Val  Acc: 1.0000
 Site-art_painting                  | Val  Loss: 0.2507 | Val  Acc: 0.8750
 Site-art_painting                  | Val  Loss: 0.5015 | Val  Acc: 0.9333
 Site-art_painting                  | Val  Loss: 0.2463 | Val  Acc: 0.9231
 Site-art_painting                  | Val  Loss: 0.2706 | Val  Acc: 0.9362
 Site-art_painting                  | Val  Loss: 0.3083 | Val  Acc: 0.9176
 Site-cartoon                       | Val  Loss: 0.5105 | Val  Acc: 0.7143
 Site-cartoon                       | Val  Loss: 0.5704 | Val  Acc: 0.9091
 Site-sketch                        | Val  Loss: 1.0785 | Val  Acc: 0.5385
Average Valid Accuracy: 0.9304
============ Train epoch 31 ============
 Site-photo                         | Train Loss: 0.0011 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.0770 | Train Acc: 0.9444
 Site-photo                         | Train Loss: 0.0027 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.0002 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.0002 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.0309 | Train Acc: 0.9808
 Site-photo                         | Train Loss: 0.0010 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.0009 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.0024 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.0019 | Train Acc: 1.0000
 Site-art_painting                  | Train Loss: 0.2117 | Train Acc: 1.0000
 Site-art_painting                  | Train Loss: 0.5055 | Train Acc: 0.7727
 Site-art_painting                  | Train Loss: 0.3960 | Train Acc: 0.9000
 Site-art_painting                  | Train Loss: 0.2198 | Train Acc: 0.8889
 Site-art_painting                  | Train Loss: 0.1944 | Train Acc: 0.9609
 Site-cartoon                       | Train Loss: 0.6791 | Train Acc: 0.8182
 Site-cartoon                       | Train Loss: 0.3605 | Train Acc: 0.9130
 Site-sketch                        | Train Loss: 1.2216 | Train Acc: 0.5345
Average Train Accuracy: 0.9285
 Site-photo                         | Val  Loss: 0.0009 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.0023 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.0041 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.0003 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.0004 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.0007 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.0006 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.0007 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.0007 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.0045 | Val  Acc: 1.0000
 Site-art_painting                  | Val  Loss: 0.2048 | Val  Acc: 1.0000
 Site-art_painting                  | Val  Loss: 0.2357 | Val  Acc: 0.9333
 Site-art_painting                  | Val  Loss: 0.3047 | Val  Acc: 0.9231
 Site-art_painting                  | Val  Loss: 0.3408 | Val  Acc: 0.9149
 Site-art_painting                  | Val  Loss: 0.3068 | Val  Acc: 0.9294
 Site-cartoon                       | Val  Loss: 0.4706 | Val  Acc: 0.8571
 Site-cartoon                       | Val  Loss: 0.4824 | Val  Acc: 0.9221
 Site-sketch                        | Val  Loss: 1.2443 | Val  Acc: 0.5385
Average Valid Accuracy: 0.9455
============ Train epoch 32 ============
 Site-photo                         | Train Loss: 0.0003 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.0959 | Train Acc: 0.9444
 Site-photo                         | Train Loss: 0.0042 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.0007 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.0125 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.0034 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.0009 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.0003 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.0447 | Train Acc: 0.9912
 Site-photo                         | Train Loss: 0.0012 | Train Acc: 1.0000
 Site-art_painting                  | Train Loss: 0.1859 | Train Acc: 1.0000
 Site-art_painting                  | Train Loss: 0.5279 | Train Acc: 0.7727
 Site-art_painting                  | Train Loss: 0.4164 | Train Acc: 0.9000
 Site-art_painting                  | Train Loss: 0.1660 | Train Acc: 0.9306
 Site-art_painting                  | Train Loss: 0.2333 | Train Acc: 0.9453
 Site-cartoon                       | Train Loss: 1.0380 | Train Acc: 0.5455
 Site-cartoon                       | Train Loss: 0.3790 | Train Acc: 0.9304
 Site-sketch                        | Train Loss: 1.0550 | Train Acc: 0.6207
Average Train Accuracy: 0.9212
 Site-photo                         | Val  Loss: 0.0025 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.0045 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.0024 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.0003 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.0003 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.0009 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.0011 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.0013 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.0004 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.0017 | Val  Acc: 1.0000
 Site-art_painting                  | Val  Loss: 0.1814 | Val  Acc: 1.0000
 Site-art_painting                  | Val  Loss: 0.2315 | Val  Acc: 1.0000
 Site-art_painting                  | Val  Loss: 0.2033 | Val  Acc: 0.9615
 Site-art_painting                  | Val  Loss: 0.1982 | Val  Acc: 0.9362
 Site-art_painting                  | Val  Loss: 0.2892 | Val  Acc: 0.9529
 Site-cartoon                       | Val  Loss: 0.4569 | Val  Acc: 0.8571
 Site-cartoon                       | Val  Loss: 0.5224 | Val  Acc: 0.8961
 Site-sketch                        | Val  Loss: 1.2052 | Val  Acc: 0.5128
Average Valid Accuracy: 0.9509
============ Train epoch 33 ============
 Site-photo                         | Train Loss: 0.0001 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.1242 | Train Acc: 0.9444
 Site-photo                         | Train Loss: 0.0146 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.0002 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.0003 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.0016 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.0012 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.0006 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.0022 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.0009 | Train Acc: 1.0000
 Site-art_painting                  | Train Loss: 0.1217 | Train Acc: 1.0000
 Site-art_painting                  | Train Loss: 0.4372 | Train Acc: 0.8636
 Site-art_painting                  | Train Loss: 0.2891 | Train Acc: 0.9000
 Site-art_painting                  | Train Loss: 0.1704 | Train Acc: 0.9444
 Site-art_painting                  | Train Loss: 0.3111 | Train Acc: 0.9141
 Site-cartoon                       | Train Loss: 0.9288 | Train Acc: 0.6364
 Site-cartoon                       | Train Loss: 0.3985 | Train Acc: 0.9304
 Site-sketch                        | Train Loss: 1.0123 | Train Acc: 0.5690
Average Train Accuracy: 0.9279
 Site-photo                         | Val  Loss: 0.0013 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.0036 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.0166 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.0006 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.0003 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.0007 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.0004 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.0009 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.0002 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.0084 | Val  Acc: 1.0000
 Site-art_painting                  | Val  Loss: 0.2408 | Val  Acc: 1.0000
 Site-art_painting                  | Val  Loss: 0.5937 | Val  Acc: 0.9333
 Site-art_painting                  | Val  Loss: 0.2513 | Val  Acc: 0.9231
 Site-art_painting                  | Val  Loss: 0.2289 | Val  Acc: 0.9574
 Site-art_painting                  | Val  Loss: 0.3323 | Val  Acc: 0.9412
 Site-cartoon                       | Val  Loss: 0.5368 | Val  Acc: 0.8571
 Site-cartoon                       | Val  Loss: 0.4283 | Val  Acc: 0.9481
 Site-sketch                        | Val  Loss: 1.1271 | Val  Acc: 0.5128
Average Valid Accuracy: 0.9485
============ Train epoch 34 ============
 Site-photo                         | Train Loss: 0.0018 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.1596 | Train Acc: 0.9444
 Site-photo                         | Train Loss: 0.0110 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.0002 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.0001 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.0033 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.0001 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.0030 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.0013 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.0006 | Train Acc: 1.0000
 Site-art_painting                  | Train Loss: 0.1815 | Train Acc: 1.0000
 Site-art_painting                  | Train Loss: 0.4568 | Train Acc: 0.8636
 Site-art_painting                  | Train Loss: 0.3174 | Train Acc: 0.9250
 Site-art_painting                  | Train Loss: 0.1889 | Train Acc: 0.9444
 Site-art_painting                  | Train Loss: 0.2464 | Train Acc: 0.9375
 Site-cartoon                       | Train Loss: 0.6093 | Train Acc: 0.9091
 Site-cartoon                       | Train Loss: 0.3506 | Train Acc: 0.9043
 Site-sketch                        | Train Loss: 1.0612 | Train Acc: 0.6034
Average Train Accuracy: 0.9462
 Site-photo                         | Val  Loss: 0.0005 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.0038 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.0019 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.0011 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.0008 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.0304 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.0005 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.0020 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.0002 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.0004 | Val  Acc: 1.0000
 Site-art_painting                  | Val  Loss: 0.1840 | Val  Acc: 1.0000
 Site-art_painting                  | Val  Loss: 0.1024 | Val  Acc: 1.0000
 Site-art_painting                  | Val  Loss: 0.3009 | Val  Acc: 0.9231
 Site-art_painting                  | Val  Loss: 0.2123 | Val  Acc: 0.9362
 Site-art_painting                  | Val  Loss: 0.3503 | Val  Acc: 0.9176
 Site-cartoon                       | Val  Loss: 0.4918 | Val  Acc: 0.8571
 Site-cartoon                       | Val  Loss: 0.4498 | Val  Acc: 0.8961
 Site-sketch                        | Val  Loss: 1.1808 | Val  Acc: 0.5128
Average Valid Accuracy: 0.9468
============ Train epoch 35 ============
 Site-photo                         | Train Loss: 0.0020 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.1425 | Train Acc: 0.9444
 Site-photo                         | Train Loss: 0.0182 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.0001 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.0187 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.0002 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.0002 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.0024 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.0069 | Train Acc: 1.0000
 Site-photo                         | Train Loss: 0.0010 | Train Acc: 1.0000
 Site-art_painting                  | Train Loss: 0.1787 | Train Acc: 1.0000
 Site-art_painting                  | Train Loss: 0.3823 | Train Acc: 0.8636
 Site-art_painting                  | Train Loss: 0.3970 | Train Acc: 0.8750
 Site-art_painting                  | Train Loss: 0.2384 | Train Acc: 0.9444
 Site-art_painting                  | Train Loss: 0.2174 | Train Acc: 0.9375
 Site-cartoon                       | Train Loss: 0.8947 | Train Acc: 0.8182
 Site-cartoon                       | Train Loss: 0.3251 | Train Acc: 0.9565
 Site-sketch                        | Train Loss: 1.0256 | Train Acc: 0.5862
Average Train Accuracy: 0.9403
 Site-photo                         | Val  Loss: 0.0011 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.0006 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.0004 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.0010 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.0002 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.0010 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.0054 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.0277 | Val  Acc: 0.9828
 Site-photo                         | Val  Loss: 0.0006 | Val  Acc: 1.0000
 Site-photo                         | Val  Loss: 0.0146 | Val  Acc: 0.9897
 Site-art_painting                  | Val  Loss: 0.2090 | Val  Acc: 1.0000
 Site-art_painting                  | Val  Loss: 0.1687 | Val  Acc: 1.0000
 Site-art_painting                  | Val  Loss: 0.1820 | Val  Acc: 0.9615
 Site-art_painting                  | Val  Loss: 0.3548 | Val  Acc: 0.8936
 Site-art_painting                  | Val  Loss: 0.3138 | Val  Acc: 0.9529
 Site-cartoon                       | Val  Loss: 0.5667 | Val  Acc: 0.7143
 Site-cartoon                       | Val  Loss: 0.4480 | Val  Acc: 0.8961
