===2023-07-29 10:25:13===
===Setting===
    dataset: digit
    lr: 0.01
    batch: 64
    iters: 50
    wk_iters: 1
    si: False
    domain_num: 5
    quantile: 0
    power_cs: 1
    std_rw: False
    gender_label: False
    binary_race: False
    save_iter: -1
    mix5: False
    power_relu: 1
    Ea_val: False
data_number=[6,12,21,38,70,126,227,409,736,1325,40,72,129,233,420,756,151,273,491,181,327,282,
client_nums=[10,6,3,2,1,]
len_dataset=[3719,2066,1147,637,353,]
domain number = 5
============ Train epoch 0 ============
 Site-MNIST                         | Train Loss: 2.1323 | Train Acc: 0.5000
 Best site-USPS                      | Epoch:23 | Val Acc: 0.7759
 Best site-USPS                      | Epoch:23 | Val Acc: 0.8667
 Best site-USPS                      | Epoch:23 | Val Acc: 0.8836
 Best site-SynthDigits               | Epoch:23 | Val Acc: 0.4865
 Best site-SynthDigits               | Epoch:23 | Val Acc: 0.4559
 Best site-SynthDigits               | Epoch:23 | Val Acc: 0.3934
 Best site-MNIST_M                   | Epoch:23 | Val Acc: 0.5111
 Best site-MNIST_M                   | Epoch:23 | Val Acc: 0.5062
 Best site-SVHN                      | Epoch:23 | Val Acc: 0.3000
 Saving the local and server checkpoint to ../checkpoint/fed_digit_uneven_1.8_2/term...
============ Train epoch 24 ============
 Site-MNIST                         | Train Loss: 0.3460 | Train Acc: 0.8333
 Site-MNIST                         | Train Loss: 0.5304 | Train Acc: 0.9167
 Site-MNIST                         | Train Loss: 0.2728 | Train Acc: 1.0000
 Site-MNIST                         | Train Loss: 0.4013 | Train Acc: 0.9211
 Site-MNIST                         | Train Loss: 0.3862 | Train Acc: 0.8857
 Site-MNIST                         | Train Loss: 0.4132 | Train Acc: 0.9206
 Site-MNIST                         | Train Loss: 0.4084 | Train Acc: 0.8943
 Site-MNIST                         | Train Loss: 0.4795 | Train Acc: 0.8680
 Site-MNIST                         | Train Loss: 0.4117 | Train Acc: 0.9022
 Site-MNIST                         | Train Loss: 0.4003 | Train Acc: 0.9109
 Site-USPS                          | Train Loss: 0.5926 | Train Acc: 0.8250
 Site-USPS                          | Train Loss: 0.5412 | Train Acc: 0.8750
 Site-USPS                          | Train Loss: 0.5094 | Train Acc: 0.8527
 Site-USPS                          | Train Loss: 0.5622 | Train Acc: 0.8627
 Site-USPS                          | Train Loss: 0.4815 | Train Acc: 0.8762
 Site-USPS                          | Train Loss: 0.4784 | Train Acc: 0.8810
 Site-SynthDigits                   | Train Loss: 1.7621 | Train Acc: 0.3841
 Site-SynthDigits                   | Train Loss: 1.7671 | Train Acc: 0.4359
 Site-SynthDigits                   | Train Loss: 1.6054 | Train Acc: 0.4705
 Site-MNIST_M                       | Train Loss: 1.8527 | Train Acc: 0.4199
 Site-MNIST_M                       | Train Loss: 1.9387 | Train Acc: 0.3945
 Site-SVHN                          | Train Loss: 2.1631 | Train Acc: 0.2092
Average Train Accuracy: 0.7518
 Site-MNIST                         | Val  Loss: 0.2632 | Val  Acc: 1.0000
 Site-MNIST                         | Val  Loss: 0.3723 | Val  Acc: 1.0000
 Site-MNIST                         | Val  Loss: 0.7333 | Val  Acc: 0.8000
 Site-MNIST                         | Val  Loss: 0.6869 | Val  Acc: 0.7778
 Site-MNIST                         | Val  Loss: 0.4771 | Val  Acc: 0.8824
 Site-MNIST                         | Val  Loss: 0.3896 | Val  Acc: 0.9355
 Site-MNIST                         | Val  Loss: 0.4140 | Val  Acc: 0.9107
 Site-MNIST                         | Val  Loss: 0.4016 | Val  Acc: 0.9118
 Site-MNIST                         | Val  Loss: 0.4471 | Val  Acc: 0.9071
 Site-MNIST                         | Val  Loss: 0.4630 | Val  Acc: 0.8912
 Site-USPS                          | Val  Loss: 0.2669 | Val  Acc: 0.9000
 Site-USPS                          | Val  Loss: 0.7506 | Val  Acc: 0.6111
 Site-USPS                          | Val  Loss: 0.7595 | Val  Acc: 0.7188
 Site-USPS                          | Val  Loss: 0.7537 | Val  Acc: 0.7759
 Site-USPS                          | Val  Loss: 0.6091 | Val  Acc: 0.8667
 Site-USPS                          | Val  Loss: 0.5076 | Val  Acc: 0.8783
 Site-SynthDigits                   | Val  Loss: 1.7332 | Val  Acc: 0.5135
 Site-SynthDigits                   | Val  Loss: 1.9858 | Val  Acc: 0.4706
 Site-SynthDigits                   | Val  Loss: 1.7822 | Val  Acc: 0.4016
 Site-MNIST_M                       | Val  Loss: 1.7816 | Val  Acc: 0.5111
 Site-MNIST_M                       | Val  Loss: 1.7807 | Val  Acc: 0.5432
 Site-SVHN                          | Val  Loss: 2.1649 | Val  Acc: 0.2857
Average Valid Accuracy: 0.7497
 Best site-MNIST                     | Epoch:24 | Val Acc: 1.0000
 Best site-MNIST                     | Epoch:24 | Val Acc: 1.0000
 Best site-MNIST                     | Epoch:24 | Val Acc: 0.8000
 Best site-MNIST                     | Epoch:24 | Val Acc: 0.7778
 Best site-MNIST                     | Epoch:24 | Val Acc: 0.8824
 Best site-MNIST                     | Epoch:24 | Val Acc: 0.9355
 Best site-MNIST                     | Epoch:24 | Val Acc: 0.9107
 Best site-MNIST                     | Epoch:24 | Val Acc: 0.9118
 Best site-MNIST                     | Epoch:24 | Val Acc: 0.9071
 Best site-MNIST                     | Epoch:24 | Val Acc: 0.8912
 Best site-USPS                      | Epoch:24 | Val Acc: 0.9000
 Best site-USPS                      | Epoch:24 | Val Acc: 0.6111
 Best site-USPS                      | Epoch:24 | Val Acc: 0.7188
 Best site-USPS                      | Epoch:24 | Val Acc: 0.7759
 Best site-USPS                      | Epoch:24 | Val Acc: 0.8667
 Best site-USPS                      | Epoch:24 | Val Acc: 0.8783
 Best site-SynthDigits               | Epoch:24 | Val Acc: 0.5135
 Best site-SynthDigits               | Epoch:24 | Val Acc: 0.4706
 Best site-SynthDigits               | Epoch:24 | Val Acc: 0.4016
 Best site-MNIST_M                   | Epoch:24 | Val Acc: 0.5111
 Best site-MNIST_M                   | Epoch:24 | Val Acc: 0.5432
 Best site-SVHN                      | Epoch:24 | Val Acc: 0.2857
 Saving the local and server checkpoint to ../checkpoint/fed_digit_uneven_1.8_2/term...
============ Train epoch 25 ============
 Site-MNIST                         | Train Loss: 0.3396 | Train Acc: 0.8333
 Site-MNIST                         | Train Loss: 0.5240 | Train Acc: 0.9167
 Site-MNIST                         | Train Loss: 0.2581 | Train Acc: 1.0000
 Site-MNIST                         | Train Loss: 0.3958 | Train Acc: 0.9211
 Site-MNIST                         | Train Loss: 0.6714 | Train Acc: 0.9000
 Site-MNIST                         | Train Loss: 0.3986 | Train Acc: 0.9286
 Site-MNIST                         | Train Loss: 0.3994 | Train Acc: 0.8943
 Site-MNIST                         | Train Loss: 0.4646 | Train Acc: 0.8753
 Site-MNIST                         | Train Loss: 0.4048 | Train Acc: 0.9076
 Site-MNIST                         | Train Loss: 0.3858 | Train Acc: 0.9125
 Site-USPS                          | Train Loss: 0.5731 | Train Acc: 0.8250
 Site-USPS                          | Train Loss: 0.5553 | Train Acc: 0.9028
 Site-USPS                          | Train Loss: 0.3217 | Train Acc: 0.8450
 Site-USPS                          | Train Loss: 0.5464 | Train Acc: 0.8584
 Site-USPS                          | Train Loss: 0.4540 | Train Acc: 0.8762
 Site-USPS                          | Train Loss: 0.4632 | Train Acc: 0.8862
 Site-SynthDigits                   | Train Loss: 1.8256 | Train Acc: 0.3775
 Site-SynthDigits                   | Train Loss: 1.7376 | Train Acc: 0.4212
 Site-SynthDigits                   | Train Loss: 1.6076 | Train Acc: 0.4766
 Site-MNIST_M                       | Train Loss: 1.8565 | Train Acc: 0.4033
 Site-MNIST_M                       | Train Loss: 1.8221 | Train Acc: 0.4006
 Site-SVHN                          | Train Loss: 2.1562 | Train Acc: 0.2057
Average Train Accuracy: 0.7531
 Site-MNIST                         | Val  Loss: 0.2534 | Val  Acc: 1.0000
 Site-MNIST                         | Val  Loss: 0.3683 | Val  Acc: 1.0000
 Site-MNIST                         | Val  Loss: 0.7599 | Val  Acc: 0.8000
 Site-MNIST                         | Val  Loss: 0.6986 | Val  Acc: 0.7778
 Site-MNIST                         | Val  Loss: 0.4765 | Val  Acc: 0.8824
 Site-MNIST                         | Val  Loss: 0.3769 | Val  Acc: 0.9355
 Site-MNIST                         | Val  Loss: 0.3976 | Val  Acc: 0.9107
 Site-MNIST                         | Val  Loss: 0.3850 | Val  Acc: 0.9118
 Site-MNIST                         | Val  Loss: 0.4297 | Val  Acc: 0.9126
 Site-MNIST                         | Val  Loss: 0.4466 | Val  Acc: 0.8943
 Site-USPS                          | Val  Loss: 0.2525 | Val  Acc: 0.9000
 Site-USPS                          | Val  Loss: 0.7335 | Val  Acc: 0.6111
 Site-USPS                          | Val  Loss: 0.7443 | Val  Acc: 0.6875
 Site-USPS                          | Val  Loss: 0.7391 | Val  Acc: 0.7586
 Site-USPS                          | Val  Loss: 0.5934 | Val  Acc: 0.8571
 Site-USPS                          | Val  Loss: 0.4887 | Val  Acc: 0.8783
 Site-SynthDigits                   | Val  Loss: 1.7321 | Val  Acc: 0.4595
 Site-SynthDigits                   | Val  Loss: 1.9817 | Val  Acc: 0.4265
 Site-SynthDigits                   | Val  Loss: 1.7783 | Val  Acc: 0.3852
 Site-MNIST_M                       | Val  Loss: 1.7837 | Val  Acc: 0.5111
 Site-MNIST_M                       | Val  Loss: 1.7773 | Val  Acc: 0.5185
 Site-SVHN                          | Val  Loss: 2.1553 | Val  Acc: 0.3000
Average Valid Accuracy: 0.7417
============ Train epoch 26 ============
 Site-MNIST                         | Train Loss: 0.3365 | Train Acc: 0.8333
 Site-MNIST                         | Train Loss: 0.5145 | Train Acc: 0.9167
 Site-MNIST                         | Train Loss: 0.2645 | Train Acc: 1.0000
 Site-MNIST                         | Train Loss: 0.3769 | Train Acc: 0.9211
 Site-MNIST                         | Train Loss: 0.3758 | Train Acc: 0.9000
 Site-MNIST                         | Train Loss: 0.3911 | Train Acc: 0.9206
 Site-MNIST                         | Train Loss: 0.3876 | Train Acc: 0.8899
 Site-MNIST                         | Train Loss: 0.4694 | Train Acc: 0.8802
 Site-MNIST                         | Train Loss: 0.3911 | Train Acc: 0.9049
 Site-MNIST                         | Train Loss: 0.3775 | Train Acc: 0.9147
 Site-USPS                          | Train Loss: 0.5467 | Train Acc: 0.8250
 Site-USPS                          | Train Loss: 0.4457 | Train Acc: 0.9028
 Site-USPS                          | Train Loss: 0.3101 | Train Acc: 0.8527
 Site-USPS                          | Train Loss: 0.5136 | Train Acc: 0.8670
 Site-USPS                          | Train Loss: 0.4370 | Train Acc: 0.8881
 Site-USPS                          | Train Loss: 0.4419 | Train Acc: 0.8929
 Site-SynthDigits                   | Train Loss: 1.7395 | Train Acc: 0.3841
 Site-SynthDigits                   | Train Loss: 1.6805 | Train Acc: 0.4212
 Site-SynthDigits                   | Train Loss: 1.5837 | Train Acc: 0.4847
 Site-MNIST_M                       | Train Loss: 1.8371 | Train Acc: 0.3978
 Site-MNIST_M                       | Train Loss: 1.8916 | Train Acc: 0.4006
 Site-SVHN                          | Train Loss: 2.1596 | Train Acc: 0.2199
Average Train Accuracy: 0.7554
 Site-MNIST                         | Val  Loss: 0.2161 | Val  Acc: 1.0000
 Site-MNIST                         | Val  Loss: 0.3635 | Val  Acc: 1.0000
 Site-MNIST                         | Val  Loss: 0.7525 | Val  Acc: 0.8000
 Site-MNIST                         | Val  Loss: 0.6987 | Val  Acc: 0.7778
 Site-MNIST                         | Val  Loss: 0.4699 | Val  Acc: 0.8824
 Site-MNIST                         | Val  Loss: 0.3654 | Val  Acc: 0.9355
 Site-MNIST                         | Val  Loss: 0.3883 | Val  Acc: 0.9107
 Site-MNIST                         | Val  Loss: 0.3777 | Val  Acc: 0.9216
 Site-MNIST                         | Val  Loss: 0.4189 | Val  Acc: 0.9180
 Site-MNIST                         | Val  Loss: 0.4389 | Val  Acc: 0.8943
 Site-USPS                          | Val  Loss: 0.2211 | Val  Acc: 0.9000
 Site-USPS                          | Val  Loss: 0.7005 | Val  Acc: 0.6111
 Site-USPS                          | Val  Loss: 0.7158 | Val  Acc: 0.7188
 Site-USPS                          | Val  Loss: 0.7106 | Val  Acc: 0.7759
 Site-USPS                          | Val  Loss: 0.5713 | Val  Acc: 0.8667
 Site-USPS                          | Val  Loss: 0.4677 | Val  Acc: 0.8836
 Site-SynthDigits                   | Val  Loss: 1.7143 | Val  Acc: 0.4865
 Site-SynthDigits                   | Val  Loss: 1.9379 | Val  Acc: 0.4265
 Site-SynthDigits                   | Val  Loss: 1.7660 | Val  Acc: 0.3770
 Site-MNIST_M                       | Val  Loss: 1.7749 | Val  Acc: 0.5111
 Site-MNIST_M                       | Val  Loss: 1.7673 | Val  Acc: 0.4938
 Site-SVHN                          | Val  Loss: 2.1388 | Val  Acc: 0.3143
Average Valid Accuracy: 0.7457
============ Train epoch 27 ============
 Site-MNIST                         | Train Loss: 0.3504 | Train Acc: 0.8333
 Site-MNIST                         | Train Loss: 0.5109 | Train Acc: 0.9167
 Site-MNIST                         | Train Loss: 0.2571 | Train Acc: 0.9524
 Site-MNIST                         | Train Loss: 0.3435 | Train Acc: 0.9474
 Site-MNIST                         | Train Loss: 0.3721 | Train Acc: 0.9143
 Site-MNIST                         | Train Loss: 0.3922 | Train Acc: 0.9127
 Site-MNIST                         | Train Loss: 0.3676 | Train Acc: 0.8899
 Site-MNIST                         | Train Loss: 0.4458 | Train Acc: 0.8704
 Site-MNIST                         | Train Loss: 0.3906 | Train Acc: 0.9062
 Site-MNIST                         | Train Loss: 0.3730 | Train Acc: 0.9215
 Site-USPS                          | Train Loss: 0.5281 | Train Acc: 0.8250
 Site-USPS                          | Train Loss: 0.4708 | Train Acc: 0.8889
 Site-USPS                          | Train Loss: 0.4814 | Train Acc: 0.8682
 Site-USPS                          | Train Loss: 0.4934 | Train Acc: 0.8670
 Site-USPS                          | Train Loss: 0.4274 | Train Acc: 0.8905
 Site-USPS                          | Train Loss: 0.4208 | Train Acc: 0.8942
 Site-SynthDigits                   | Train Loss: 1.7238 | Train Acc: 0.3841
 Site-SynthDigits                   | Train Loss: 1.7761 | Train Acc: 0.4212
 Site-SynthDigits                   | Train Loss: 1.5781 | Train Acc: 0.4908
 Site-MNIST_M                       | Train Loss: 1.8416 | Train Acc: 0.3923
 Site-MNIST_M                       | Train Loss: 1.8512 | Train Acc: 0.4067
 Site-SVHN                          | Train Loss: 2.1566 | Train Acc: 0.2270
Average Train Accuracy: 0.7555
 Site-MNIST                         | Val  Loss: 0.2431 | Val  Acc: 1.0000
 Site-MNIST                         | Val  Loss: 0.3661 | Val  Acc: 1.0000
 Site-MNIST                         | Val  Loss: 0.7513 | Val  Acc: 0.8000
 Site-MNIST                         | Val  Loss: 0.7128 | Val  Acc: 0.7778
 Site-MNIST                         | Val  Loss: 0.4684 | Val  Acc: 0.8824
 Site-MNIST                         | Val  Loss: 0.3612 | Val  Acc: 0.9355
 Site-MNIST                         | Val  Loss: 0.3830 | Val  Acc: 0.9286
 Site-MNIST                         | Val  Loss: 0.3765 | Val  Acc: 0.9118
 Site-MNIST                         | Val  Loss: 0.4151 | Val  Acc: 0.9126
 Site-MNIST                         | Val  Loss: 0.4339 | Val  Acc: 0.8912
 Site-USPS                          | Val  Loss: 0.1820 | Val  Acc: 1.0000
 Site-USPS                          | Val  Loss: 0.6737 | Val  Acc: 0.6667
 Site-USPS                          | Val  Loss: 0.6843 | Val  Acc: 0.7500
 Site-USPS                          | Val  Loss: 0.6761 | Val  Acc: 0.7586
 Site-USPS                          | Val  Loss: 0.5430 | Val  Acc: 0.8571
 Site-USPS                          | Val  Loss: 0.4499 | Val  Acc: 0.8836
 Site-SynthDigits                   | Val  Loss: 1.7001 | Val  Acc: 0.4595
 Site-SynthDigits                   | Val  Loss: 1.9009 | Val  Acc: 0.4412
 Site-SynthDigits                   | Val  Loss: 1.7537 | Val  Acc: 0.4098
 Site-MNIST_M                       | Val  Loss: 1.7794 | Val  Acc: 0.5111
 Site-MNIST_M                       | Val  Loss: 1.7652 | Val  Acc: 0.4938
 Site-SVHN                          | Val  Loss: 2.1154 | Val  Acc: 0.3143
Average Valid Accuracy: 0.7539
 Best site-MNIST                     | Epoch:27 | Val Acc: 1.0000
 Best site-MNIST                     | Epoch:27 | Val Acc: 1.0000
 Best site-MNIST                     | Epoch:27 | Val Acc: 0.8000
 Best site-MNIST                     | Epoch:27 | Val Acc: 0.7778
 Best site-MNIST                     | Epoch:27 | Val Acc: 0.8824
 Best site-MNIST                     | Epoch:27 | Val Acc: 0.9355
 Best site-MNIST                     | Epoch:27 | Val Acc: 0.9286
 Best site-MNIST                     | Epoch:27 | Val Acc: 0.9118
 Best site-MNIST                     | Epoch:27 | Val Acc: 0.9126
 Best site-MNIST                     | Epoch:27 | Val Acc: 0.8912
 Best site-USPS                      | Epoch:27 | Val Acc: 1.0000
 Best site-USPS                      | Epoch:27 | Val Acc: 0.6667
 Best site-USPS                      | Epoch:27 | Val Acc: 0.7500
 Best site-USPS                      | Epoch:27 | Val Acc: 0.7586
 Best site-USPS                      | Epoch:27 | Val Acc: 0.8571
 Best site-USPS                      | Epoch:27 | Val Acc: 0.8836
 Best site-SynthDigits               | Epoch:27 | Val Acc: 0.4595
 Best site-SynthDigits               | Epoch:27 | Val Acc: 0.4412
 Best site-SynthDigits               | Epoch:27 | Val Acc: 0.4098
 Best site-MNIST_M                   | Epoch:27 | Val Acc: 0.5111
 Best site-MNIST_M                   | Epoch:27 | Val Acc: 0.4938
 Best site-SVHN                      | Epoch:27 | Val Acc: 0.3143
 Saving the local and server checkpoint to ../checkpoint/fed_digit_uneven_1.8_2/term...
============ Train epoch 28 ============
 Site-MNIST                         | Train Loss: 0.3173 | Train Acc: 0.8333
 Site-MNIST                         | Train Loss: 0.4940 | Train Acc: 0.9167
 Site-MNIST                         | Train Loss: 0.2250 | Train Acc: 1.0000
 Site-MNIST                         | Train Loss: 0.3541 | Train Acc: 0.9211
 Site-MNIST                         | Train Loss: 0.3271 | Train Acc: 0.9000
 Site-MNIST                         | Train Loss: 0.3622 | Train Acc: 0.9286
 Site-MNIST                         | Train Loss: 0.3572 | Train Acc: 0.8987
 Site-MNIST                         | Train Loss: 0.4324 | Train Acc: 0.8826
 Site-MNIST                         | Train Loss: 0.3667 | Train Acc: 0.9130
 Site-MNIST                         | Train Loss: 0.3520 | Train Acc: 0.9177
 Site-USPS                          | Train Loss: 0.5601 | Train Acc: 0.8500
 Site-USPS                          | Train Loss: 0.4012 | Train Acc: 0.9028
 Site-USPS                          | Train Loss: 0.7179 | Train Acc: 0.8527
 Site-USPS                          | Train Loss: 0.5177 | Train Acc: 0.8712
 Site-USPS                          | Train Loss: 0.4390 | Train Acc: 0.8857
 Site-USPS                          | Train Loss: 0.4332 | Train Acc: 0.8862
 Site-SynthDigits                   | Train Loss: 1.7885 | Train Acc: 0.3907
 Site-SynthDigits                   | Train Loss: 1.7313 | Train Acc: 0.4249
 Site-SynthDigits                   | Train Loss: 1.5617 | Train Acc: 0.4888
 Site-MNIST_M                       | Train Loss: 1.8137 | Train Acc: 0.3923
 Site-MNIST_M                       | Train Loss: 1.9085 | Train Acc: 0.4098
 Site-SVHN                          | Train Loss: 2.1446 | Train Acc: 0.2199
Average Train Accuracy: 0.7585
 Site-MNIST                         | Val  Loss: 0.2474 | Val  Acc: 1.0000
 Site-MNIST                         | Val  Loss: 0.3479 | Val  Acc: 1.0000
 Site-MNIST                         | Val  Loss: 0.7650 | Val  Acc: 0.8000
 Site-MNIST                         | Val  Loss: 0.6896 | Val  Acc: 0.7778
 Site-MNIST                         | Val  Loss: 0.4516 | Val  Acc: 0.8824
 Site-MNIST                         | Val  Loss: 0.3437 | Val  Acc: 0.9355
 Site-MNIST                         | Val  Loss: 0.3663 | Val  Acc: 0.9286
 Site-MNIST                         | Val  Loss: 0.3560 | Val  Acc: 0.9314
 Site-MNIST                         | Val  Loss: 0.3980 | Val  Acc: 0.9180
 Site-MNIST                         | Val  Loss: 0.4123 | Val  Acc: 0.9033
 Site-USPS                          | Val  Loss: 0.2356 | Val  Acc: 0.9000
 Site-USPS                          | Val  Loss: 0.6998 | Val  Acc: 0.6111
 Site-USPS                          | Val  Loss: 0.7103 | Val  Acc: 0.7188
 Site-USPS                          | Val  Loss: 0.7089 | Val  Acc: 0.7759
 Site-USPS                          | Val  Loss: 0.5642 | Val  Acc: 0.8762
 Site-USPS                          | Val  Loss: 0.4626 | Val  Acc: 0.8836
 Site-SynthDigits                   | Val  Loss: 1.7038 | Val  Acc: 0.4595
 Site-SynthDigits                   | Val  Loss: 1.9365 | Val  Acc: 0.4412
 Site-SynthDigits                   | Val  Loss: 1.7497 | Val  Acc: 0.4016
 Site-MNIST_M                       | Val  Loss: 1.7625 | Val  Acc: 0.4889
 Site-MNIST_M                       | Val  Loss: 1.7466 | Val  Acc: 0.4815
 Site-SVHN                          | Val  Loss: 2.1300 | Val  Acc: 0.3000
Average Valid Accuracy: 0.7461
============ Train epoch 29 ============
 Site-MNIST                         | Train Loss: 0.3131 | Train Acc: 0.8333
 Site-MNIST                         | Train Loss: 0.4987 | Train Acc: 0.9167
 Site-MNIST                         | Train Loss: 0.2240 | Train Acc: 1.0000
 Site-MNIST                         | Train Loss: 0.3474 | Train Acc: 0.9211
 Site-MNIST                         | Train Loss: 0.3548 | Train Acc: 0.9000
 Site-MNIST                         | Train Loss: 0.3591 | Train Acc: 0.9365
 Site-MNIST                         | Train Loss: 0.3690 | Train Acc: 0.9119
 Site-MNIST                         | Train Loss: 0.4181 | Train Acc: 0.8778
 Site-MNIST                         | Train Loss: 0.3692 | Train Acc: 0.9158
 Site-MNIST                         | Train Loss: 0.3459 | Train Acc: 0.9200
 Site-USPS                          | Train Loss: 0.5313 | Train Acc: 0.8250
 Site-USPS                          | Train Loss: 0.3881 | Train Acc: 0.9306
 Site-USPS                          | Train Loss: 0.8369 | Train Acc: 0.8527
 Site-USPS                          | Train Loss: 0.4816 | Train Acc: 0.8712
 Site-USPS                          | Train Loss: 0.4169 | Train Acc: 0.8881
 Site-USPS                          | Train Loss: 0.4127 | Train Acc: 0.8995
 Site-SynthDigits                   | Train Loss: 1.8012 | Train Acc: 0.3907
 Site-SynthDigits                   | Train Loss: 1.6818 | Train Acc: 0.4249
 Site-SynthDigits                   | Train Loss: 1.5611 | Train Acc: 0.4969
 Site-MNIST_M                       | Train Loss: 1.8141 | Train Acc: 0.3978
 Site-MNIST_M                       | Train Loss: 1.8238 | Train Acc: 0.4128
 Site-SVHN                          | Train Loss: 2.1267 | Train Acc: 0.2128
Average Train Accuracy: 0.7607
 Site-MNIST                         | Val  Loss: 0.2660 | Val  Acc: 1.0000
 Site-MNIST                         | Val  Loss: 0.3492 | Val  Acc: 1.0000
 Site-MNIST                         | Val  Loss: 0.7857 | Val  Acc: 0.8000
 Site-MNIST                         | Val  Loss: 0.7065 | Val  Acc: 0.7778
 Site-MNIST                         | Val  Loss: 0.4560 | Val  Acc: 0.8824
 Site-MNIST                         | Val  Loss: 0.3385 | Val  Acc: 0.9355
 Site-MNIST                         | Val  Loss: 0.3592 | Val  Acc: 0.9286
 Site-MNIST                         | Val  Loss: 0.3497 | Val  Acc: 0.9314
 Site-MNIST                         | Val  Loss: 0.3899 | Val  Acc: 0.9180
 Site-MNIST                         | Val  Loss: 0.4049 | Val  Acc: 0.9094
 Site-USPS                          | Val  Loss: 0.2072 | Val  Acc: 0.9000
 Site-USPS                          | Val  Loss: 0.6784 | Val  Acc: 0.6111
 Site-USPS                          | Val  Loss: 0.6932 | Val  Acc: 0.6875
 Site-USPS                          | Val  Loss: 0.6866 | Val  Acc: 0.7759
 Site-USPS                          | Val  Loss: 0.5409 | Val  Acc: 0.8762
 Site-USPS                          | Val  Loss: 0.4392 | Val  Acc: 0.8889
 Site-SynthDigits                   | Val  Loss: 1.6884 | Val  Acc: 0.4595
 Site-SynthDigits                   | Val  Loss: 1.9014 | Val  Acc: 0.4559
 Site-SynthDigits                   | Val  Loss: 1.7356 | Val  Acc: 0.4098
 Site-MNIST_M                       | Val  Loss: 1.7704 | Val  Acc: 0.4667
 Site-MNIST_M                       | Val  Loss: 1.7414 | Val  Acc: 0.4938
 Site-SVHN                          | Val  Loss: 2.1071 | Val  Acc: 0.3000
Average Valid Accuracy: 0.7458
============ Train epoch 30 ============
 Site-MNIST                         | Train Loss: 0.2908 | Train Acc: 0.8333
 Site-MNIST                         | Train Loss: 0.4823 | Train Acc: 0.9167
 Site-MNIST                         | Train Loss: 0.2207 | Train Acc: 1.0000
 Site-MNIST                         | Train Loss: 0.3364 | Train Acc: 0.9211
 Site-MNIST                         | Train Loss: 0.6213 | Train Acc: 0.9000
 Site-MNIST                         | Train Loss: 0.3483 | Train Acc: 0.9365
 Site-MNIST                         | Train Loss: 0.3443 | Train Acc: 0.9031
 Site-MNIST                         | Train Loss: 0.4164 | Train Acc: 0.8875
 Site-MNIST                         | Train Loss: 0.3579 | Train Acc: 0.9103
 Site-MNIST                         | Train Loss: 0.3338 | Train Acc: 0.9245
 Site-USPS                          | Train Loss: 0.5111 | Train Acc: 0.8500
 Site-USPS                          | Train Loss: 0.3047 | Train Acc: 0.9028
 Site-USPS                          | Train Loss: 0.8213 | Train Acc: 0.8605
 Site-USPS                          | Train Loss: 0.4901 | Train Acc: 0.8712
 Site-USPS                          | Train Loss: 0.4111 | Train Acc: 0.8952
 Site-USPS                          | Train Loss: 0.4033 | Train Acc: 0.9021
 Site-SynthDigits                   | Train Loss: 1.7214 | Train Acc: 0.3974
 Site-SynthDigits                   | Train Loss: 1.6692 | Train Acc: 0.4176
 Site-SynthDigits                   | Train Loss: 1.5427 | Train Acc: 0.5071
 Site-MNIST_M                       | Train Loss: 1.8234 | Train Acc: 0.4144
 Site-MNIST_M                       | Train Loss: 1.8855 | Train Acc: 0.4037
 Site-SVHN                          | Train Loss: 2.1524 | Train Acc: 0.2128
Average Train Accuracy: 0.7622
 Site-MNIST                         | Val  Loss: 0.2414 | Val  Acc: 1.0000
 Site-MNIST                         | Val  Loss: 0.3233 | Val  Acc: 1.0000
 Site-MNIST                         | Val  Loss: 0.7618 | Val  Acc: 0.8000
 Site-MNIST                         | Val  Loss: 0.6858 | Val  Acc: 0.7778
 Site-MNIST                         | Val  Loss: 0.4436 | Val  Acc: 0.8824
 Site-MNIST                         | Val  Loss: 0.3152 | Val  Acc: 0.9355
 Site-MNIST                         | Val  Loss: 0.3421 | Val  Acc: 0.9286
 Site-MNIST                         | Val  Loss: 0.3352 | Val  Acc: 0.9314
 Site-MNIST                         | Val  Loss: 0.3765 | Val  Acc: 0.9235
 Site-MNIST                         | Val  Loss: 0.3947 | Val  Acc: 0.9063
 Site-USPS                          | Val  Loss: 0.1959 | Val  Acc: 0.9000
 Site-USPS                          | Val  Loss: 0.6623 | Val  Acc: 0.6111
 Site-USPS                          | Val  Loss: 0.6753 | Val  Acc: 0.7188
 Site-USPS                          | Val  Loss: 0.6684 | Val  Acc: 0.7931
 Site-USPS                          | Val  Loss: 0.5294 | Val  Acc: 0.8762
 Site-USPS                          | Val  Loss: 0.4289 | Val  Acc: 0.8942
 Site-SynthDigits                   | Val  Loss: 1.6791 | Val  Acc: 0.4595
 Site-SynthDigits                   | Val  Loss: 1.8681 | Val  Acc: 0.4412
 Site-SynthDigits                   | Val  Loss: 1.7335 | Val  Acc: 0.4180
 Site-MNIST_M                       | Val  Loss: 1.7457 | Val  Acc: 0.5333
 Site-MNIST_M                       | Val  Loss: 1.7355 | Val  Acc: 0.5185
 Site-SVHN                          | Val  Loss: 2.0964 | Val  Acc: 0.3000
Average Valid Accuracy: 0.7522
============ Train epoch 31 ============
 Site-MNIST                         | Train Loss: 0.2954 | Train Acc: 0.8333
 Site-MNIST                         | Train Loss: 0.4749 | Train Acc: 0.9167
