===2023-07-29 11:52:58===
===Setting===
    dataset: digit
    lr: 0.01
    batch: 64
    iters: 50
    wk_iters: 1
    si: False
    domain_num: 5
    quantile: 0
    power_cs: 1
    std_rw: False
    gender_label: False
    binary_race: False
    save_iter: -1
    mix5: False
    power_relu: 1
    Ea_val: False
data_number=[6,12,21,38,70,126,227,409,736,1325,40,72,129,233,420,756,151,273,491,181,327,282,
client_nums=[10,6,3,2,1,]
len_dataset=[3719,2066,1147,637,353,]
domain number = 5
============ Train epoch 0 ============
 Site-MNIST                         | Train Loss: 1.1672 | Train Acc: 0.8333
 Best site-MNIST_M                   | Epoch:22 | Val Acc: 0.5432
 Best site-SVHN                      | Epoch:22 | Val Acc: 0.3143
 Saving the local and server checkpoint to ../checkpoint/fed_digit_uneven_1.8_2/harmo-fl...
============ Train epoch 23 ============
 Site-MNIST                         | Train Loss: 0.0868 | Train Acc: 1.0000
 Site-MNIST                         | Train Loss: 0.2721 | Train Acc: 0.9167
 Site-MNIST                         | Train Loss: 0.1069 | Train Acc: 0.9524
 Site-MNIST                         | Train Loss: 0.0762 | Train Acc: 0.9737
 Site-MNIST                         | Train Loss: 0.4227 | Train Acc: 0.9571
 Site-MNIST                         | Train Loss: 0.1063 | Train Acc: 0.9603
 Site-MNIST                         | Train Loss: 0.1040 | Train Acc: 0.9559
 Site-MNIST                         | Train Loss: 0.1579 | Train Acc: 0.9487
 Site-MNIST                         | Train Loss: 0.0957 | Train Acc: 0.9755
 Site-MNIST                         | Train Loss: 0.0661 | Train Acc: 0.9887
 Site-USPS                          | Train Loss: 0.3415 | Train Acc: 0.9500
 Site-USPS                          | Train Loss: 0.1713 | Train Acc: 0.9444
 Site-USPS                          | Train Loss: 0.1111 | Train Acc: 0.9380
 Site-USPS                          | Train Loss: 0.2074 | Train Acc: 0.9528
 Site-USPS                          | Train Loss: 0.1314 | Train Acc: 0.9643
 Site-USPS                          | Train Loss: 0.1325 | Train Acc: 0.9616
 Site-SynthDigits                   | Train Loss: 1.2948 | Train Acc: 0.5762
 Site-SynthDigits                   | Train Loss: 1.1440 | Train Acc: 0.6630
 Site-SynthDigits                   | Train Loss: 0.9790 | Train Acc: 0.6599
 Site-MNIST_M                       | Train Loss: 1.6068 | Train Acc: 0.4475
 Site-MNIST_M                       | Train Loss: 1.4014 | Train Acc: 0.4924
 Site-SVHN                          | Train Loss: 2.0260 | Train Acc: 0.3121
Average Train Accuracy: 0.8405
 Site-MNIST                         | Val  Loss: 0.0079 | Val  Acc: 1.0000
 Site-MNIST                         | Val  Loss: 0.0245 | Val  Acc: 1.0000
 Site-MNIST                         | Val  Loss: 0.5383 | Val  Acc: 0.8000
 Site-MNIST                         | Val  Loss: 0.4666 | Val  Acc: 0.7778
 Site-MNIST                         | Val  Loss: 0.2646 | Val  Acc: 0.8824
 Site-MNIST                         | Val  Loss: 0.0798 | Val  Acc: 0.9677
 Site-MNIST                         | Val  Loss: 0.1003 | Val  Acc: 0.9821
 Site-MNIST                         | Val  Loss: 0.0960 | Val  Acc: 0.9706
 Site-MNIST                         | Val  Loss: 0.1646 | Val  Acc: 0.9454
 Site-MNIST                         | Val  Loss: 0.1296 | Val  Acc: 0.9517
 Site-USPS                          | Val  Loss: 0.0101 | Val  Acc: 1.0000
 Site-USPS                          | Val  Loss: 0.1996 | Val  Acc: 1.0000
 Site-USPS                          | Val  Loss: 0.3505 | Val  Acc: 0.9375
 Site-USPS                          | Val  Loss: 0.3324 | Val  Acc: 0.9310
 Site-USPS                          | Val  Loss: 0.2727 | Val  Acc: 0.9429
 Site-USPS                          | Val  Loss: 0.1497 | Val  Acc: 0.9577
 Site-SynthDigits                   | Val  Loss: 1.0673 | Val  Acc: 0.7027
 Site-SynthDigits                   | Val  Loss: 1.2884 | Val  Acc: 0.7353
 Site-SynthDigits                   | Val  Loss: 1.0754 | Val  Acc: 0.6557
 Site-MNIST_M                       | Val  Loss: 1.8223 | Val  Acc: 0.4000
 Site-MNIST_M                       | Val  Loss: 1.4377 | Val  Acc: 0.5556
 Site-SVHN                          | Val  Loss: 1.7384 | Val  Acc: 0.3286
Average Valid Accuracy: 0.8375
 Best site-MNIST                     | Epoch:23 | Val Acc: 1.0000
 Best site-MNIST                     | Epoch:23 | Val Acc: 1.0000
 Best site-MNIST                     | Epoch:23 | Val Acc: 0.8000
 Best site-MNIST                     | Epoch:23 | Val Acc: 0.7778
 Best site-MNIST                     | Epoch:23 | Val Acc: 0.8824
 Best site-MNIST                     | Epoch:23 | Val Acc: 0.9677
 Best site-MNIST                     | Epoch:23 | Val Acc: 0.9821
 Best site-MNIST                     | Epoch:23 | Val Acc: 0.9706
 Best site-MNIST                     | Epoch:23 | Val Acc: 0.9454
 Best site-MNIST                     | Epoch:23 | Val Acc: 0.9517
 Best site-USPS                      | Epoch:23 | Val Acc: 1.0000
 Best site-USPS                      | Epoch:23 | Val Acc: 1.0000
 Best site-USPS                      | Epoch:23 | Val Acc: 0.9375
 Best site-USPS                      | Epoch:23 | Val Acc: 0.9310
 Best site-USPS                      | Epoch:23 | Val Acc: 0.9429
 Best site-USPS                      | Epoch:23 | Val Acc: 0.9577
 Best site-SynthDigits               | Epoch:23 | Val Acc: 0.7027
 Best site-SynthDigits               | Epoch:23 | Val Acc: 0.7353
 Best site-SynthDigits               | Epoch:23 | Val Acc: 0.6557
 Best site-MNIST_M                   | Epoch:23 | Val Acc: 0.4000
 Best site-MNIST_M                   | Epoch:23 | Val Acc: 0.5556
 Best site-SVHN                      | Epoch:23 | Val Acc: 0.3286
 Saving the local and server checkpoint to ../checkpoint/fed_digit_uneven_1.8_2/harmo-fl...
============ Train epoch 24 ============
 Site-MNIST                         | Train Loss: 0.0729 | Train Acc: 1.0000
 Site-MNIST                         | Train Loss: 0.2693 | Train Acc: 0.9167
 Site-MNIST                         | Train Loss: 0.1055 | Train Acc: 0.9524
 Site-MNIST                         | Train Loss: 0.0784 | Train Acc: 1.0000
 Site-MNIST                         | Train Loss: 0.1202 | Train Acc: 0.9571
 Site-MNIST                         | Train Loss: 0.1142 | Train Acc: 0.9524
 Site-MNIST                         | Train Loss: 0.0978 | Train Acc: 0.9559
 Site-MNIST                         | Train Loss: 0.1403 | Train Acc: 0.9511
 Site-MNIST                         | Train Loss: 0.0903 | Train Acc: 0.9769
 Site-MNIST                         | Train Loss: 0.0643 | Train Acc: 0.9894
 Site-USPS                          | Train Loss: 0.3273 | Train Acc: 0.9500
 Site-USPS                          | Train Loss: 0.1551 | Train Acc: 0.9444
 Site-USPS                          | Train Loss: 0.1667 | Train Acc: 0.9380
 Site-USPS                          | Train Loss: 0.1924 | Train Acc: 0.9399
 Site-USPS                          | Train Loss: 0.1259 | Train Acc: 0.9667
 Site-USPS                          | Train Loss: 0.1252 | Train Acc: 0.9683
 Site-SynthDigits                   | Train Loss: 1.2549 | Train Acc: 0.5828
 Site-SynthDigits                   | Train Loss: 1.1236 | Train Acc: 0.6630
 Site-SynthDigits                   | Train Loss: 0.9838 | Train Acc: 0.6578
 Site-MNIST_M                       | Train Loss: 1.6016 | Train Acc: 0.4586
 Site-MNIST_M                       | Train Loss: 1.4609 | Train Acc: 0.4832
 Site-SVHN                          | Train Loss: 1.9827 | Train Acc: 0.3121
Average Train Accuracy: 0.8417
 Site-MNIST                         | Val  Loss: 0.0087 | Val  Acc: 1.0000
 Site-MNIST                         | Val  Loss: 0.0293 | Val  Acc: 1.0000
 Site-MNIST                         | Val  Loss: 0.4648 | Val  Acc: 0.8000
 Site-MNIST                         | Val  Loss: 0.4147 | Val  Acc: 0.7778
 Site-MNIST                         | Val  Loss: 0.2369 | Val  Acc: 0.8824
 Site-MNIST                         | Val  Loss: 0.0747 | Val  Acc: 0.9677
 Site-MNIST                         | Val  Loss: 0.0926 | Val  Acc: 0.9821
 Site-MNIST                         | Val  Loss: 0.0917 | Val  Acc: 0.9706
 Site-MNIST                         | Val  Loss: 0.1601 | Val  Acc: 0.9508
 Site-MNIST                         | Val  Loss: 0.1237 | Val  Acc: 0.9547
 Site-USPS                          | Val  Loss: 0.0095 | Val  Acc: 1.0000
 Site-USPS                          | Val  Loss: 0.2054 | Val  Acc: 1.0000
 Site-USPS                          | Val  Loss: 0.3409 | Val  Acc: 0.9375
 Site-USPS                          | Val  Loss: 0.3309 | Val  Acc: 0.8966
 Site-USPS                          | Val  Loss: 0.2640 | Val  Acc: 0.9238
 Site-USPS                          | Val  Loss: 0.1404 | Val  Acc: 0.9524
 Site-SynthDigits                   | Val  Loss: 1.0539 | Val  Acc: 0.7027
 Site-SynthDigits                   | Val  Loss: 1.2655 | Val  Acc: 0.7353
 Site-SynthDigits                   | Val  Loss: 1.0703 | Val  Acc: 0.6557
 Site-MNIST_M                       | Val  Loss: 1.8225 | Val  Acc: 0.3778
 Site-MNIST_M                       | Val  Loss: 1.4330 | Val  Acc: 0.5556
 Site-SVHN                          | Val  Loss: 1.7196 | Val  Acc: 0.3286
Average Valid Accuracy: 0.8342
============ Train epoch 25 ============
 Site-MNIST                         | Train Loss: 0.0533 | Train Acc: 1.0000
 Site-MNIST                         | Train Loss: 0.2596 | Train Acc: 0.9167
 Site-MNIST                         | Train Loss: 0.1044 | Train Acc: 0.9524
 Site-MNIST                         | Train Loss: 0.0729 | Train Acc: 0.9737
 Site-MNIST                         | Train Loss: 0.1359 | Train Acc: 0.9571
 Site-MNIST                         | Train Loss: 0.1049 | Train Acc: 0.9603
 Site-MNIST                         | Train Loss: 0.0935 | Train Acc: 0.9604
 Site-MNIST                         | Train Loss: 0.1385 | Train Acc: 0.9511
 Site-MNIST                         | Train Loss: 0.0912 | Train Acc: 0.9810
 Site-MNIST                         | Train Loss: 0.0603 | Train Acc: 0.9902
 Site-USPS                          | Train Loss: 0.3143 | Train Acc: 0.9500
 Site-USPS                          | Train Loss: 0.2150 | Train Acc: 0.9306
 Site-USPS                          | Train Loss: 0.1115 | Train Acc: 0.9457
 Site-USPS                          | Train Loss: 0.1864 | Train Acc: 0.9356
 Site-USPS                          | Train Loss: 0.1240 | Train Acc: 0.9667
 Site-USPS                          | Train Loss: 0.1269 | Train Acc: 0.9616
 Site-SynthDigits                   | Train Loss: 1.3241 | Train Acc: 0.5828
 Site-SynthDigits                   | Train Loss: 1.1041 | Train Acc: 0.6703
 Site-SynthDigits                   | Train Loss: 0.9807 | Train Acc: 0.6640
 Site-MNIST_M                       | Train Loss: 1.5792 | Train Acc: 0.4530
 Site-MNIST_M                       | Train Loss: 1.3592 | Train Acc: 0.5199
 Site-SVHN                          | Train Loss: 2.0084 | Train Acc: 0.3298
Average Train Accuracy: 0.8433
 Site-MNIST                         | Val  Loss: 0.0132 | Val  Acc: 1.0000
 Site-MNIST                         | Val  Loss: 0.0295 | Val  Acc: 1.0000
 Site-MNIST                         | Val  Loss: 0.4516 | Val  Acc: 0.8000
 Site-MNIST                         | Val  Loss: 0.4054 | Val  Acc: 0.7778
 Site-MNIST                         | Val  Loss: 0.2261 | Val  Acc: 0.8824
 Site-MNIST                         | Val  Loss: 0.0697 | Val  Acc: 0.9677
 Site-MNIST                         | Val  Loss: 0.0873 | Val  Acc: 0.9821
 Site-MNIST                         | Val  Loss: 0.0868 | Val  Acc: 0.9706
 Site-MNIST                         | Val  Loss: 0.1574 | Val  Acc: 0.9454
 Site-MNIST                         | Val  Loss: 0.1211 | Val  Acc: 0.9547
 Site-USPS                          | Val  Loss: 0.0100 | Val  Acc: 1.0000
 Site-USPS                          | Val  Loss: 0.2111 | Val  Acc: 0.9444
 Site-USPS                          | Val  Loss: 0.3593 | Val  Acc: 0.9062
 Site-USPS                          | Val  Loss: 0.3311 | Val  Acc: 0.8793
 Site-USPS                          | Val  Loss: 0.2707 | Val  Acc: 0.9238
 Site-USPS                          | Val  Loss: 0.1470 | Val  Acc: 0.9524
 Site-SynthDigits                   | Val  Loss: 1.0464 | Val  Acc: 0.7027
 Site-SynthDigits                   | Val  Loss: 1.2798 | Val  Acc: 0.7353
 Site-SynthDigits                   | Val  Loss: 1.0668 | Val  Acc: 0.6639
 Site-MNIST_M                       | Val  Loss: 1.8153 | Val  Acc: 0.4222
 Site-MNIST_M                       | Val  Loss: 1.4295 | Val  Acc: 0.5679
 Site-SVHN                          | Val  Loss: 1.7258 | Val  Acc: 0.3429
Average Valid Accuracy: 0.8328
============ Train epoch 26 ============
 Site-MNIST                         | Train Loss: 0.0536 | Train Acc: 1.0000
 Site-MNIST                         | Train Loss: 0.2326 | Train Acc: 0.9167
 Site-MNIST                         | Train Loss: 0.1272 | Train Acc: 0.9524
 Site-MNIST                         | Train Loss: 0.0662 | Train Acc: 0.9737
 Site-MNIST                         | Train Loss: 0.1149 | Train Acc: 0.9571
 Site-MNIST                         | Train Loss: 0.1071 | Train Acc: 0.9603
 Site-MNIST                         | Train Loss: 0.0942 | Train Acc: 0.9559
 Site-MNIST                         | Train Loss: 0.1477 | Train Acc: 0.9535
 Site-MNIST                         | Train Loss: 0.0845 | Train Acc: 0.9769
 Site-MNIST                         | Train Loss: 0.0599 | Train Acc: 0.9902
 Site-USPS                          | Train Loss: 0.3137 | Train Acc: 0.9500
 Site-USPS                          | Train Loss: 0.2581 | Train Acc: 0.9583
 Site-USPS                          | Train Loss: 0.1053 | Train Acc: 0.9457
 Site-USPS                          | Train Loss: 0.1860 | Train Acc: 0.9313
 Site-USPS                          | Train Loss: 0.1202 | Train Acc: 0.9667
 Site-USPS                          | Train Loss: 0.1241 | Train Acc: 0.9616
 Site-SynthDigits                   | Train Loss: 1.1691 | Train Acc: 0.5762
 Site-SynthDigits                   | Train Loss: 0.9883 | Train Acc: 0.6777
 Site-SynthDigits                   | Train Loss: 0.9625 | Train Acc: 0.6802
 Site-MNIST_M                       | Train Loss: 1.5970 | Train Acc: 0.4641
 Site-MNIST_M                       | Train Loss: 1.4557 | Train Acc: 0.5076
 Site-SVHN                          | Train Loss: 1.9898 | Train Acc: 0.3298
Average Train Accuracy: 0.8448
 Site-MNIST                         | Val  Loss: 0.0126 | Val  Acc: 1.0000
 Site-MNIST                         | Val  Loss: 0.0272 | Val  Acc: 1.0000
 Site-MNIST                         | Val  Loss: 0.4327 | Val  Acc: 0.8000
 Site-MNIST                         | Val  Loss: 0.3855 | Val  Acc: 0.8889
 Site-MNIST                         | Val  Loss: 0.2163 | Val  Acc: 0.9412
 Site-MNIST                         | Val  Loss: 0.0653 | Val  Acc: 1.0000
 Site-MNIST                         | Val  Loss: 0.0882 | Val  Acc: 0.9821
 Site-MNIST                         | Val  Loss: 0.0870 | Val  Acc: 0.9706
 Site-MNIST                         | Val  Loss: 0.1579 | Val  Acc: 0.9508
 Site-MNIST                         | Val  Loss: 0.1228 | Val  Acc: 0.9547
 Site-USPS                          | Val  Loss: 0.0099 | Val  Acc: 1.0000
 Site-USPS                          | Val  Loss: 0.2336 | Val  Acc: 0.9444
 Site-USPS                          | Val  Loss: 0.3748 | Val  Acc: 0.9062
 Site-USPS                          | Val  Loss: 0.3402 | Val  Acc: 0.8793
 Site-USPS                          | Val  Loss: 0.2725 | Val  Acc: 0.9143
 Site-USPS                          | Val  Loss: 0.1445 | Val  Acc: 0.9471
 Site-SynthDigits                   | Val  Loss: 1.0340 | Val  Acc: 0.7027
 Site-SynthDigits                   | Val  Loss: 1.2575 | Val  Acc: 0.7353
 Site-SynthDigits                   | Val  Loss: 1.0500 | Val  Acc: 0.6639
 Site-MNIST_M                       | Val  Loss: 1.8490 | Val  Acc: 0.4000
 Site-MNIST_M                       | Val  Loss: 1.4306 | Val  Acc: 0.5802
 Site-SVHN                          | Val  Loss: 1.7011 | Val  Acc: 0.3429
Average Valid Accuracy: 0.8411
 Best site-MNIST                     | Epoch:26 | Val Acc: 1.0000
 Best site-MNIST                     | Epoch:26 | Val Acc: 1.0000
 Best site-MNIST                     | Epoch:26 | Val Acc: 0.8000
 Best site-MNIST                     | Epoch:26 | Val Acc: 0.8889
 Best site-MNIST                     | Epoch:26 | Val Acc: 0.9412
 Best site-MNIST                     | Epoch:26 | Val Acc: 1.0000
 Best site-MNIST                     | Epoch:26 | Val Acc: 0.9821
 Best site-MNIST                     | Epoch:26 | Val Acc: 0.9706
 Best site-MNIST                     | Epoch:26 | Val Acc: 0.9508
 Best site-MNIST                     | Epoch:26 | Val Acc: 0.9547
 Best site-USPS                      | Epoch:26 | Val Acc: 1.0000
 Best site-USPS                      | Epoch:26 | Val Acc: 0.9444
 Best site-USPS                      | Epoch:26 | Val Acc: 0.9062
 Best site-USPS                      | Epoch:26 | Val Acc: 0.8793
 Best site-USPS                      | Epoch:26 | Val Acc: 0.9143
 Best site-USPS                      | Epoch:26 | Val Acc: 0.9471
 Best site-SynthDigits               | Epoch:26 | Val Acc: 0.7027
 Best site-SynthDigits               | Epoch:26 | Val Acc: 0.7353
 Best site-SynthDigits               | Epoch:26 | Val Acc: 0.6639
 Best site-MNIST_M                   | Epoch:26 | Val Acc: 0.4000
 Best site-MNIST_M                   | Epoch:26 | Val Acc: 0.5802
 Best site-SVHN                      | Epoch:26 | Val Acc: 0.3429
 Saving the local and server checkpoint to ../checkpoint/fed_digit_uneven_1.8_2/harmo-fl...
============ Train epoch 27 ============
 Site-MNIST                         | Train Loss: 0.0653 | Train Acc: 1.0000
 Site-MNIST                         | Train Loss: 0.2498 | Train Acc: 0.9167
 Site-MNIST                         | Train Loss: 0.1132 | Train Acc: 0.9524
 Site-MNIST                         | Train Loss: 0.0766 | Train Acc: 0.9737
 Site-MNIST                         | Train Loss: 0.1152 | Train Acc: 0.9571
 Site-MNIST                         | Train Loss: 0.1116 | Train Acc: 0.9524
 Site-MNIST                         | Train Loss: 0.0920 | Train Acc: 0.9604
 Site-MNIST                         | Train Loss: 0.1343 | Train Acc: 0.9560
 Site-MNIST                         | Train Loss: 0.0850 | Train Acc: 0.9796
 Site-MNIST                         | Train Loss: 0.0578 | Train Acc: 0.9909
 Site-USPS                          | Train Loss: 0.3007 | Train Acc: 0.9500
 Site-USPS                          | Train Loss: 0.1047 | Train Acc: 0.9583
 Site-USPS                          | Train Loss: 0.1232 | Train Acc: 0.9457
 Site-USPS                          | Train Loss: 0.1843 | Train Acc: 0.9399
 Site-USPS                          | Train Loss: 0.1195 | Train Acc: 0.9643
 Site-USPS                          | Train Loss: 0.1158 | Train Acc: 0.9709
 Site-SynthDigits                   | Train Loss: 1.1772 | Train Acc: 0.6026
 Site-SynthDigits                   | Train Loss: 1.1214 | Train Acc: 0.6667
 Site-SynthDigits                   | Train Loss: 0.9586 | Train Acc: 0.6701
 Site-MNIST_M                       | Train Loss: 1.5888 | Train Acc: 0.4420
 Site-MNIST_M                       | Train Loss: 1.4466 | Train Acc: 0.5199
 Site-SVHN                          | Train Loss: 1.9796 | Train Acc: 0.3298
Average Train Accuracy: 0.8454
 Site-MNIST                         | Val  Loss: 0.0084 | Val  Acc: 1.0000
 Site-MNIST                         | Val  Loss: 0.0210 | Val  Acc: 1.0000
 Site-MNIST                         | Val  Loss: 0.4135 | Val  Acc: 0.8000
 Site-MNIST                         | Val  Loss: 0.3668 | Val  Acc: 0.8889
 Site-MNIST                         | Val  Loss: 0.2074 | Val  Acc: 0.9412
 Site-MNIST                         | Val  Loss: 0.0618 | Val  Acc: 1.0000
 Site-MNIST                         | Val  Loss: 0.0866 | Val  Acc: 0.9821
 Site-MNIST                         | Val  Loss: 0.0854 | Val  Acc: 0.9804
 Site-MNIST                         | Val  Loss: 0.1510 | Val  Acc: 0.9563
 Site-MNIST                         | Val  Loss: 0.1151 | Val  Acc: 0.9607
 Site-USPS                          | Val  Loss: 0.0103 | Val  Acc: 1.0000
 Site-USPS                          | Val  Loss: 0.2422 | Val  Acc: 0.9444
 Site-USPS                          | Val  Loss: 0.3733 | Val  Acc: 0.9062
 Site-USPS                          | Val  Loss: 0.3423 | Val  Acc: 0.8793
 Site-USPS                          | Val  Loss: 0.2671 | Val  Acc: 0.9238
 Site-USPS                          | Val  Loss: 0.1352 | Val  Acc: 0.9577
 Site-SynthDigits                   | Val  Loss: 1.0395 | Val  Acc: 0.6486
 Site-SynthDigits                   | Val  Loss: 1.2603 | Val  Acc: 0.7206
 Site-SynthDigits                   | Val  Loss: 1.0518 | Val  Acc: 0.6639
 Site-MNIST_M                       | Val  Loss: 1.8450 | Val  Acc: 0.4000
 Site-MNIST_M                       | Val  Loss: 1.4336 | Val  Acc: 0.5556
 Site-SVHN                          | Val  Loss: 1.7192 | Val  Acc: 0.3571
Average Valid Accuracy: 0.8394
============ Train epoch 28 ============
 Site-MNIST                         | Train Loss: 0.0498 | Train Acc: 1.0000
 Site-MNIST                         | Train Loss: 0.2568 | Train Acc: 0.9167
 Site-MNIST                         | Train Loss: 0.1242 | Train Acc: 0.9524
 Site-MNIST                         | Train Loss: 0.0673 | Train Acc: 0.9737
 Site-MNIST                         | Train Loss: 0.1408 | Train Acc: 0.9571
 Site-MNIST                         | Train Loss: 0.1039 | Train Acc: 0.9524
 Site-MNIST                         | Train Loss: 0.0885 | Train Acc: 0.9648
 Site-MNIST                         | Train Loss: 0.1341 | Train Acc: 0.9560
 Site-MNIST                         | Train Loss: 0.0788 | Train Acc: 0.9796
 Site-MNIST                         | Train Loss: 0.0538 | Train Acc: 0.9894
 Site-USPS                          | Train Loss: 0.3139 | Train Acc: 0.9500
 Site-USPS                          | Train Loss: 0.1300 | Train Acc: 0.9583
 Site-USPS                          | Train Loss: 0.1060 | Train Acc: 0.9535
 Site-USPS                          | Train Loss: 0.1801 | Train Acc: 0.9399
 Site-USPS                          | Train Loss: 0.1210 | Train Acc: 0.9643
 Site-USPS                          | Train Loss: 0.1168 | Train Acc: 0.9669
 Site-SynthDigits                   | Train Loss: 1.2515 | Train Acc: 0.5828
 Site-SynthDigits                   | Train Loss: 1.0912 | Train Acc: 0.6740
 Site-SynthDigits                   | Train Loss: 0.9274 | Train Acc: 0.6904
 Site-MNIST_M                       | Train Loss: 1.5632 | Train Acc: 0.4475
 Site-MNIST_M                       | Train Loss: 1.4429 | Train Acc: 0.5076
 Site-SVHN                          | Train Loss: 1.9757 | Train Acc: 0.3333
Average Train Accuracy: 0.8459
 Site-MNIST                         | Val  Loss: 0.0060 | Val  Acc: 1.0000
 Site-MNIST                         | Val  Loss: 0.0179 | Val  Acc: 1.0000
 Site-MNIST                         | Val  Loss: 0.4562 | Val  Acc: 0.8000
 Site-MNIST                         | Val  Loss: 0.4185 | Val  Acc: 0.7778
 Site-MNIST                         | Val  Loss: 0.2370 | Val  Acc: 0.8824
 Site-MNIST                         | Val  Loss: 0.0727 | Val  Acc: 0.9677
 Site-MNIST                         | Val  Loss: 0.0897 | Val  Acc: 0.9821
 Site-MNIST                         | Val  Loss: 0.0885 | Val  Acc: 0.9804
 Site-MNIST                         | Val  Loss: 0.1504 | Val  Acc: 0.9563
 Site-MNIST                         | Val  Loss: 0.1127 | Val  Acc: 0.9607
 Site-USPS                          | Val  Loss: 0.0082 | Val  Acc: 1.0000
 Site-USPS                          | Val  Loss: 0.2206 | Val  Acc: 0.9444
 Site-USPS                          | Val  Loss: 0.3439 | Val  Acc: 0.9062
 Site-USPS                          | Val  Loss: 0.3176 | Val  Acc: 0.8966
 Site-USPS                          | Val  Loss: 0.2539 | Val  Acc: 0.9333
 Site-USPS                          | Val  Loss: 0.1317 | Val  Acc: 0.9577
 Site-SynthDigits                   | Val  Loss: 1.0135 | Val  Acc: 0.7027
 Site-SynthDigits                   | Val  Loss: 1.1853 | Val  Acc: 0.7500
 Site-SynthDigits                   | Val  Loss: 1.0112 | Val  Acc: 0.6803
 Site-MNIST_M                       | Val  Loss: 1.8414 | Val  Acc: 0.4222
 Site-MNIST_M                       | Val  Loss: 1.4406 | Val  Acc: 0.5556
 Site-SVHN                          | Val  Loss: 1.7219 | Val  Acc: 0.3429
Average Valid Accuracy: 0.8363
============ Train epoch 29 ============
 Site-MNIST                         | Train Loss: 0.0733 | Train Acc: 1.0000
 Site-MNIST                         | Train Loss: 0.2951 | Train Acc: 0.9167
 Site-MNIST                         | Train Loss: 0.0908 | Train Acc: 0.9524
 Site-MNIST                         | Train Loss: 0.0729 | Train Acc: 1.0000
 Site-MNIST                         | Train Loss: 0.1175 | Train Acc: 0.9571
 Site-MNIST                         | Train Loss: 0.1093 | Train Acc: 0.9524
 Site-MNIST                         | Train Loss: 0.1037 | Train Acc: 0.9559
 Site-MNIST                         | Train Loss: 0.1324 | Train Acc: 0.9584
 Site-MNIST                         | Train Loss: 0.0799 | Train Acc: 0.9783
 Site-MNIST                         | Train Loss: 0.0526 | Train Acc: 0.9932
 Site-USPS                          | Train Loss: 0.2897 | Train Acc: 0.9500
 Site-USPS                          | Train Loss: 0.0859 | Train Acc: 0.9722
 Site-USPS                          | Train Loss: 0.1468 | Train Acc: 0.9690
 Site-USPS                          | Train Loss: 0.1661 | Train Acc: 0.9442
 Site-USPS                          | Train Loss: 0.1146 | Train Acc: 0.9714
 Site-USPS                          | Train Loss: 0.1052 | Train Acc: 0.9735
 Site-SynthDigits                   | Train Loss: 1.3353 | Train Acc: 0.6026
 Site-SynthDigits                   | Train Loss: 1.0032 | Train Acc: 0.6886
 Site-SynthDigits                   | Train Loss: 0.9502 | Train Acc: 0.6782
 Site-MNIST_M                       | Train Loss: 1.5767 | Train Acc: 0.4586
 Site-MNIST_M                       | Train Loss: 1.3442 | Train Acc: 0.5199
 Site-SVHN                          | Train Loss: 1.9434 | Train Acc: 0.3298
Average Train Accuracy: 0.8510
 Site-MNIST                         | Val  Loss: 0.0037 | Val  Acc: 1.0000
 Site-MNIST                         | Val  Loss: 0.0170 | Val  Acc: 1.0000
 Site-MNIST                         | Val  Loss: 0.4235 | Val  Acc: 0.8000
 Site-MNIST                         | Val  Loss: 0.3641 | Val  Acc: 0.8889
 Site-MNIST                         | Val  Loss: 0.2099 | Val  Acc: 0.9412
 Site-MNIST                         | Val  Loss: 0.0637 | Val  Acc: 1.0000
 Site-MNIST                         | Val  Loss: 0.0927 | Val  Acc: 0.9821
 Site-MNIST                         | Val  Loss: 0.0895 | Val  Acc: 0.9804
 Site-MNIST                         | Val  Loss: 0.1501 | Val  Acc: 0.9563
 Site-MNIST                         | Val  Loss: 0.1130 | Val  Acc: 0.9577
 Site-USPS                          | Val  Loss: 0.0073 | Val  Acc: 1.0000
 Site-USPS                          | Val  Loss: 0.2141 | Val  Acc: 0.9444
 Site-USPS                          | Val  Loss: 0.3266 | Val  Acc: 0.9062
 Site-USPS                          | Val  Loss: 0.3124 | Val  Acc: 0.8966
 Site-USPS                          | Val  Loss: 0.2446 | Val  Acc: 0.9333
 Site-USPS                          | Val  Loss: 0.1228 | Val  Acc: 0.9683
 Site-SynthDigits                   | Val  Loss: 1.0163 | Val  Acc: 0.7027
 Site-SynthDigits                   | Val  Loss: 1.2059 | Val  Acc: 0.7353
 Site-SynthDigits                   | Val  Loss: 1.0340 | Val  Acc: 0.7131
 Site-MNIST_M                       | Val  Loss: 1.8304 | Val  Acc: 0.4222
 Site-MNIST_M                       | Val  Loss: 1.4254 | Val  Acc: 0.5432
 Site-SVHN                          | Val  Loss: 1.7268 | Val  Acc: 0.3143
Average Valid Accuracy: 0.8448
 Best site-MNIST                     | Epoch:29 | Val Acc: 1.0000
 Best site-MNIST                     | Epoch:29 | Val Acc: 1.0000
 Best site-MNIST                     | Epoch:29 | Val Acc: 0.8000
 Best site-MNIST                     | Epoch:29 | Val Acc: 0.8889
 Best site-MNIST                     | Epoch:29 | Val Acc: 0.9412
 Best site-MNIST                     | Epoch:29 | Val Acc: 1.0000
 Best site-MNIST                     | Epoch:29 | Val Acc: 0.9821
 Best site-MNIST                     | Epoch:29 | Val Acc: 0.9804
 Best site-MNIST                     | Epoch:29 | Val Acc: 0.9563
