===2023-07-29 19:49:07===
===Setting===
    dataset: digit
    lr: 0.01
    batch: 64
    iters: 50
    wk_iters: 1
    si: False
    domain_num: 5
    quantile: 0
    power_cs: 1
    std_rw: False
    gender_label: False
    binary_race: False
    save_iter: -1
    mix5: False
    power_relu: 1
    Ea_val: False
data_number=[6,12,21,38,70,126,227,409,736,1325,40,72,129,233,420,756,151,273,491,181,327,282,
client_nums=[10,6,3,2,1,]
len_dataset=[3719,2066,1147,637,353,]
domain number = 5
============ Train epoch 0 ============
 Site-MNIST                         | Train Loss: 2.1584 | Train Acc: 0.5000
 Site-SynthDigits                   | Train Loss: 1.6236 | Train Acc: 0.4603
 Site-MNIST_M                       | Train Loss: 1.8668 | Train Acc: 0.3867
 Site-MNIST_M                       | Train Loss: 1.8054 | Train Acc: 0.4281
 Site-SVHN                          | Train Loss: 2.1571 | Train Acc: 0.2234
Average Train Accuracy: 0.7434
 Site-MNIST                         | Val  Loss: 0.2543 | Val  Acc: 1.0000
 Site-MNIST                         | Val  Loss: 0.4111 | Val  Acc: 1.0000
 Site-MNIST                         | Val  Loss: 0.7066 | Val  Acc: 0.8000
 Site-MNIST                         | Val  Loss: 0.6861 | Val  Acc: 0.7778
 Site-MNIST                         | Val  Loss: 0.4986 | Val  Acc: 0.8824
 Site-MNIST                         | Val  Loss: 0.4699 | Val  Acc: 0.9032
 Site-MNIST                         | Val  Loss: 0.4702 | Val  Acc: 0.8929
 Site-MNIST                         | Val  Loss: 0.4458 | Val  Acc: 0.9118
 Site-MNIST                         | Val  Loss: 0.4921 | Val  Acc: 0.9016
 Site-MNIST                         | Val  Loss: 0.5017 | Val  Acc: 0.8761
 Site-USPS                          | Val  Loss: 0.2616 | Val  Acc: 0.9000
 Site-USPS                          | Val  Loss: 0.7424 | Val  Acc: 0.7778
 Site-USPS                          | Val  Loss: 0.7724 | Val  Acc: 0.8125
 Site-USPS                          | Val  Loss: 0.7529 | Val  Acc: 0.8103
 Site-USPS                          | Val  Loss: 0.6222 | Val  Acc: 0.8381
 Site-USPS                          | Val  Loss: 0.5269 | Val  Acc: 0.8677
 Site-SynthDigits                   | Val  Loss: 1.7787 | Val  Acc: 0.4595
 Site-SynthDigits                   | Val  Loss: 1.9974 | Val  Acc: 0.4412
 Site-SynthDigits                   | Val  Loss: 1.7843 | Val  Acc: 0.4180
 Site-MNIST_M                       | Val  Loss: 1.8375 | Val  Acc: 0.4222
 Site-MNIST_M                       | Val  Loss: 1.7959 | Val  Acc: 0.4815
 Site-SVHN                          | Val  Loss: 2.1820 | Val  Acc: 0.2429
Average Valid Accuracy: 0.7462
============ Train epoch 22 ============
 Site-MNIST                         | Train Loss: 0.4393 | Train Acc: 0.8333
 Site-MNIST                         | Train Loss: 0.5360 | Train Acc: 0.9167
 Site-MNIST                         | Train Loss: 0.2766 | Train Acc: 1.0000
 Site-MNIST                         | Train Loss: 0.4366 | Train Acc: 0.8947
 Site-MNIST                         | Train Loss: 0.5256 | Train Acc: 0.8571
 Site-MNIST                         | Train Loss: 0.4196 | Train Acc: 0.9048
 Site-MNIST                         | Train Loss: 0.4398 | Train Acc: 0.8767
 Site-MNIST                         | Train Loss: 0.5171 | Train Acc: 0.8729
 Site-MNIST                         | Train Loss: 0.4440 | Train Acc: 0.9062
 Site-MNIST                         | Train Loss: 0.4297 | Train Acc: 0.8913
 Site-USPS                          | Train Loss: 0.5921 | Train Acc: 0.8500
 Site-USPS                          | Train Loss: 0.6332 | Train Acc: 0.8611
 Site-USPS                          | Train Loss: 0.3612 | Train Acc: 0.8605
 Site-USPS                          | Train Loss: 0.5800 | Train Acc: 0.8541
 Site-USPS                          | Train Loss: 0.4871 | Train Acc: 0.8833
 Site-USPS                          | Train Loss: 0.4874 | Train Acc: 0.8783
 Site-SynthDigits                   | Train Loss: 1.8257 | Train Acc: 0.3642
 Site-SynthDigits                   | Train Loss: 1.7211 | Train Acc: 0.4103
 Site-SynthDigits                   | Train Loss: 1.6114 | Train Acc: 0.4725
 Site-MNIST_M                       | Train Loss: 1.8599 | Train Acc: 0.3812
 Site-MNIST_M                       | Train Loss: 1.8391 | Train Acc: 0.4281
 Site-SVHN                          | Train Loss: 2.1606 | Train Acc: 0.2199
Average Train Accuracy: 0.7462
 Site-MNIST                         | Val  Loss: 0.2471 | Val  Acc: 1.0000
 Site-MNIST                         | Val  Loss: 0.4004 | Val  Acc: 1.0000
 Site-MNIST                         | Val  Loss: 0.6646 | Val  Acc: 0.8000
 Site-MNIST                         | Val  Loss: 0.6434 | Val  Acc: 0.7778
 Site-MNIST                         | Val  Loss: 0.4635 | Val  Acc: 0.8824
 Site-MNIST                         | Val  Loss: 0.4495 | Val  Acc: 0.9032
 Site-MNIST                         | Val  Loss: 0.4531 | Val  Acc: 0.8929
 Site-MNIST                         | Val  Loss: 0.4307 | Val  Acc: 0.9118
 Site-MNIST                         | Val  Loss: 0.4782 | Val  Acc: 0.9126
 Site-MNIST                         | Val  Loss: 0.4845 | Val  Acc: 0.8852
 Site-USPS                          | Val  Loss: 0.2542 | Val  Acc: 0.9000
 Site-USPS                          | Val  Loss: 0.7279 | Val  Acc: 0.7778
 Site-USPS                          | Val  Loss: 0.7582 | Val  Acc: 0.8125
 Site-USPS                          | Val  Loss: 0.7394 | Val  Acc: 0.8103
 Site-USPS                          | Val  Loss: 0.6097 | Val  Acc: 0.8381
 Site-USPS                          | Val  Loss: 0.5122 | Val  Acc: 0.8677
 Site-SynthDigits                   | Val  Loss: 1.7631 | Val  Acc: 0.4865
 Site-SynthDigits                   | Val  Loss: 1.9786 | Val  Acc: 0.4412
 Site-SynthDigits                   | Val  Loss: 1.7704 | Val  Acc: 0.4180
 Site-MNIST_M                       | Val  Loss: 1.8340 | Val  Acc: 0.4667
 Site-MNIST_M                       | Val  Loss: 1.7803 | Val  Acc: 0.5062
 Site-SVHN                          | Val  Loss: 2.1764 | Val  Acc: 0.2286
Average Valid Accuracy: 0.7509
 Best site-MNIST                     | Epoch:22 | Val Acc: 1.0000
 Best site-MNIST                     | Epoch:22 | Val Acc: 1.0000
 Best site-MNIST                     | Epoch:22 | Val Acc: 0.8000
 Best site-MNIST                     | Epoch:22 | Val Acc: 0.7778
 Best site-MNIST                     | Epoch:22 | Val Acc: 0.8824
 Best site-MNIST                     | Epoch:22 | Val Acc: 0.9032
 Best site-MNIST                     | Epoch:22 | Val Acc: 0.8929
 Best site-MNIST                     | Epoch:22 | Val Acc: 0.9118
 Best site-MNIST                     | Epoch:22 | Val Acc: 0.9126
 Best site-MNIST                     | Epoch:22 | Val Acc: 0.8852
 Best site-USPS                      | Epoch:22 | Val Acc: 0.9000
 Best site-USPS                      | Epoch:22 | Val Acc: 0.7778
 Best site-USPS                      | Epoch:22 | Val Acc: 0.8125
 Best site-USPS                      | Epoch:22 | Val Acc: 0.8103
 Best site-USPS                      | Epoch:22 | Val Acc: 0.8381
 Best site-USPS                      | Epoch:22 | Val Acc: 0.8677
 Best site-SynthDigits               | Epoch:22 | Val Acc: 0.4865
 Best site-SynthDigits               | Epoch:22 | Val Acc: 0.4412
 Best site-SynthDigits               | Epoch:22 | Val Acc: 0.4180
 Best site-MNIST_M                   | Epoch:22 | Val Acc: 0.4667
 Best site-MNIST_M                   | Epoch:22 | Val Acc: 0.5062
 Best site-SVHN                      | Epoch:22 | Val Acc: 0.2286
 Saving the local and server checkpoint to ../checkpoint/fed_digit_uneven_1.8_2/fedmix...
============ Train epoch 23 ============
 Site-MNIST                         | Train Loss: 0.4292 | Train Acc: 0.8333
 Site-MNIST                         | Train Loss: 0.5226 | Train Acc: 0.9167
 Site-MNIST                         | Train Loss: 0.2638 | Train Acc: 1.0000
 Site-MNIST                         | Train Loss: 0.4220 | Train Acc: 0.8947
 Site-MNIST                         | Train Loss: 0.3757 | Train Acc: 0.8571
 Site-MNIST                         | Train Loss: 0.4042 | Train Acc: 0.9048
 Site-MNIST                         | Train Loss: 0.4187 | Train Acc: 0.8855
 Site-MNIST                         | Train Loss: 0.5347 | Train Acc: 0.8753
 Site-MNIST                         | Train Loss: 0.4405 | Train Acc: 0.9076
 Site-MNIST                         | Train Loss: 0.4153 | Train Acc: 0.8981
 Site-USPS                          | Train Loss: 0.5807 | Train Acc: 0.8500
 Site-USPS                          | Train Loss: 0.5803 | Train Acc: 0.8611
 Site-USPS                          | Train Loss: 0.5245 | Train Acc: 0.8605
 Site-USPS                          | Train Loss: 0.5449 | Train Acc: 0.8541
 Site-USPS                          | Train Loss: 0.4816 | Train Acc: 0.8810
 Site-USPS                          | Train Loss: 0.4734 | Train Acc: 0.8810
 Site-SynthDigits                   | Train Loss: 1.7498 | Train Acc: 0.3775
 Site-SynthDigits                   | Train Loss: 1.7244 | Train Acc: 0.4103
 Site-SynthDigits                   | Train Loss: 1.6014 | Train Acc: 0.4766
 Site-MNIST_M                       | Train Loss: 1.8557 | Train Acc: 0.3923
 Site-MNIST_M                       | Train Loss: 1.8551 | Train Acc: 0.4404
 Site-SVHN                          | Train Loss: 2.1422 | Train Acc: 0.2199
Average Train Accuracy: 0.7490
 Site-MNIST                         | Val  Loss: 0.2329 | Val  Acc: 1.0000
 Site-MNIST                         | Val  Loss: 0.3773 | Val  Acc: 1.0000
 Site-MNIST                         | Val  Loss: 0.6554 | Val  Acc: 0.8000
 Site-MNIST                         | Val  Loss: 0.6415 | Val  Acc: 0.7778
 Site-MNIST                         | Val  Loss: 0.4564 | Val  Acc: 0.8824
 Site-MNIST                         | Val  Loss: 0.4355 | Val  Acc: 0.9032
 Site-MNIST                         | Val  Loss: 0.4370 | Val  Acc: 0.8929
 Site-MNIST                         | Val  Loss: 0.4156 | Val  Acc: 0.9118
 Site-MNIST                         | Val  Loss: 0.4634 | Val  Acc: 0.9180
 Site-MNIST                         | Val  Loss: 0.4699 | Val  Acc: 0.8943
 Site-USPS                          | Val  Loss: 0.2382 | Val  Acc: 0.9000
 Site-USPS                          | Val  Loss: 0.7043 | Val  Acc: 0.7778
 Site-USPS                          | Val  Loss: 0.7393 | Val  Acc: 0.8125
 Site-USPS                          | Val  Loss: 0.7254 | Val  Acc: 0.8103
 Site-USPS                          | Val  Loss: 0.5955 | Val  Acc: 0.8381
 Site-USPS                          | Val  Loss: 0.4961 | Val  Acc: 0.8677
 Site-SynthDigits                   | Val  Loss: 1.7598 | Val  Acc: 0.4865
 Site-SynthDigits                   | Val  Loss: 1.9811 | Val  Acc: 0.4559
 Site-SynthDigits                   | Val  Loss: 1.7585 | Val  Acc: 0.4262
 Site-MNIST_M                       | Val  Loss: 1.8253 | Val  Acc: 0.4667
 Site-MNIST_M                       | Val  Loss: 1.7778 | Val  Acc: 0.5062
 Site-SVHN                          | Val  Loss: 2.1683 | Val  Acc: 0.2429
Average Valid Accuracy: 0.7532
 Best site-MNIST                     | Epoch:23 | Val Acc: 1.0000
 Best site-MNIST                     | Epoch:23 | Val Acc: 1.0000
 Best site-MNIST                     | Epoch:23 | Val Acc: 0.8000
 Best site-MNIST                     | Epoch:23 | Val Acc: 0.7778
 Best site-MNIST                     | Epoch:23 | Val Acc: 0.8824
 Best site-MNIST                     | Epoch:23 | Val Acc: 0.9032
 Best site-MNIST                     | Epoch:23 | Val Acc: 0.8929
 Best site-MNIST                     | Epoch:23 | Val Acc: 0.9118
 Best site-MNIST                     | Epoch:23 | Val Acc: 0.9180
 Best site-MNIST                     | Epoch:23 | Val Acc: 0.8943
 Best site-USPS                      | Epoch:23 | Val Acc: 0.9000
 Best site-USPS                      | Epoch:23 | Val Acc: 0.7778
 Best site-USPS                      | Epoch:23 | Val Acc: 0.8125
 Best site-USPS                      | Epoch:23 | Val Acc: 0.8103
 Best site-USPS                      | Epoch:23 | Val Acc: 0.8381
 Best site-USPS                      | Epoch:23 | Val Acc: 0.8677
 Best site-SynthDigits               | Epoch:23 | Val Acc: 0.4865
 Best site-SynthDigits               | Epoch:23 | Val Acc: 0.4559
 Best site-SynthDigits               | Epoch:23 | Val Acc: 0.4262
 Best site-MNIST_M                   | Epoch:23 | Val Acc: 0.4667
 Best site-MNIST_M                   | Epoch:23 | Val Acc: 0.5062
 Best site-SVHN                      | Epoch:23 | Val Acc: 0.2429
 Saving the local and server checkpoint to ../checkpoint/fed_digit_uneven_1.8_2/fedmix...
============ Train epoch 24 ============
 Site-MNIST                         | Train Loss: 0.4045 | Train Acc: 0.8333
 Site-MNIST                         | Train Loss: 0.5115 | Train Acc: 0.9167
 Site-MNIST                         | Train Loss: 0.2557 | Train Acc: 1.0000
 Site-MNIST                         | Train Loss: 0.4121 | Train Acc: 0.9211
 Site-MNIST                         | Train Loss: 0.6653 | Train Acc: 0.8714
 Site-MNIST                         | Train Loss: 0.3916 | Train Acc: 0.9127
 Site-MNIST                         | Train Loss: 0.4166 | Train Acc: 0.8855
 Site-MNIST                         | Train Loss: 0.4720 | Train Acc: 0.8753
 Site-MNIST                         | Train Loss: 0.4217 | Train Acc: 0.9076
 Site-MNIST                         | Train Loss: 0.4021 | Train Acc: 0.8981
 Site-USPS                          | Train Loss: 0.5713 | Train Acc: 0.8500
 Site-USPS                          | Train Loss: 0.4989 | Train Acc: 0.8611
 Site-USPS                          | Train Loss: 0.5287 | Train Acc: 0.8605
 Site-USPS                          | Train Loss: 0.5232 | Train Acc: 0.8541
 Site-USPS                          | Train Loss: 0.4563 | Train Acc: 0.8857
 Site-USPS                          | Train Loss: 0.4572 | Train Acc: 0.8796
 Site-SynthDigits                   | Train Loss: 1.6965 | Train Acc: 0.3775
 Site-SynthDigits                   | Train Loss: 1.6768 | Train Acc: 0.4103
 Site-SynthDigits                   | Train Loss: 1.5838 | Train Acc: 0.4847
 Site-MNIST_M                       | Train Loss: 1.8486 | Train Acc: 0.3867
 Site-MNIST_M                       | Train Loss: 1.8430 | Train Acc: 0.4373
 Site-SVHN                          | Train Loss: 2.1436 | Train Acc: 0.2376
Average Train Accuracy: 0.7521
 Site-MNIST                         | Val  Loss: 0.2081 | Val  Acc: 1.0000
 Site-MNIST                         | Val  Loss: 0.3460 | Val  Acc: 1.0000
 Site-MNIST                         | Val  Loss: 0.6394 | Val  Acc: 0.8000
 Site-MNIST                         | Val  Loss: 0.6186 | Val  Acc: 0.7778
 Site-MNIST                         | Val  Loss: 0.4393 | Val  Acc: 0.8824
 Site-MNIST                         | Val  Loss: 0.4171 | Val  Acc: 0.9032
 Site-MNIST                         | Val  Loss: 0.4224 | Val  Acc: 0.8929
 Site-MNIST                         | Val  Loss: 0.4006 | Val  Acc: 0.9020
 Site-MNIST                         | Val  Loss: 0.4482 | Val  Acc: 0.9180
 Site-MNIST                         | Val  Loss: 0.4550 | Val  Acc: 0.8943
 Site-USPS                          | Val  Loss: 0.2221 | Val  Acc: 0.9000
 Site-USPS                          | Val  Loss: 0.6770 | Val  Acc: 0.7778
 Site-USPS                          | Val  Loss: 0.7197 | Val  Acc: 0.8125
 Site-USPS                          | Val  Loss: 0.7081 | Val  Acc: 0.8103
 Site-USPS                          | Val  Loss: 0.5799 | Val  Acc: 0.8381
 Site-USPS                          | Val  Loss: 0.4817 | Val  Acc: 0.8677
 Site-SynthDigits                   | Val  Loss: 1.7510 | Val  Acc: 0.4865
 Site-SynthDigits                   | Val  Loss: 1.9682 | Val  Acc: 0.4559
 Site-SynthDigits                   | Val  Loss: 1.7446 | Val  Acc: 0.4262
 Site-MNIST_M                       | Val  Loss: 1.8153 | Val  Acc: 0.4889
 Site-MNIST_M                       | Val  Loss: 1.7601 | Val  Acc: 0.5062
 Site-SVHN                          | Val  Loss: 2.1575 | Val  Acc: 0.2714
Average Valid Accuracy: 0.7551
 Best site-MNIST                     | Epoch:24 | Val Acc: 1.0000
 Best site-MNIST                     | Epoch:24 | Val Acc: 1.0000
 Best site-MNIST                     | Epoch:24 | Val Acc: 0.8000
 Best site-MNIST                     | Epoch:24 | Val Acc: 0.7778
 Best site-MNIST                     | Epoch:24 | Val Acc: 0.8824
 Best site-MNIST                     | Epoch:24 | Val Acc: 0.9032
 Best site-MNIST                     | Epoch:24 | Val Acc: 0.8929
 Best site-MNIST                     | Epoch:24 | Val Acc: 0.9020
 Best site-MNIST                     | Epoch:24 | Val Acc: 0.9180
 Best site-MNIST                     | Epoch:24 | Val Acc: 0.8943
 Best site-USPS                      | Epoch:24 | Val Acc: 0.9000
 Best site-USPS                      | Epoch:24 | Val Acc: 0.7778
 Best site-USPS                      | Epoch:24 | Val Acc: 0.8125
 Best site-USPS                      | Epoch:24 | Val Acc: 0.8103
 Best site-USPS                      | Epoch:24 | Val Acc: 0.8381
 Best site-USPS                      | Epoch:24 | Val Acc: 0.8677
 Best site-SynthDigits               | Epoch:24 | Val Acc: 0.4865
 Best site-SynthDigits               | Epoch:24 | Val Acc: 0.4559
 Best site-SynthDigits               | Epoch:24 | Val Acc: 0.4262
 Best site-MNIST_M                   | Epoch:24 | Val Acc: 0.4889
 Best site-MNIST_M                   | Epoch:24 | Val Acc: 0.5062
 Best site-SVHN                      | Epoch:24 | Val Acc: 0.2714
 Saving the local and server checkpoint to ../checkpoint/fed_digit_uneven_1.8_2/fedmix...
============ Train epoch 25 ============
 Site-MNIST                         | Train Loss: 0.3815 | Train Acc: 0.8333
 Site-MNIST                         | Train Loss: 0.5160 | Train Acc: 0.9167
 Site-MNIST                         | Train Loss: 0.2609 | Train Acc: 0.9524
 Site-MNIST                         | Train Loss: 0.3978 | Train Acc: 0.9474
 Site-MNIST                         | Train Loss: 0.3927 | Train Acc: 0.8714
 Site-MNIST                         | Train Loss: 0.3880 | Train Acc: 0.9048
 Site-MNIST                         | Train Loss: 0.3988 | Train Acc: 0.8899
 Site-MNIST                         | Train Loss: 0.5006 | Train Acc: 0.8778
 Site-MNIST                         | Train Loss: 0.4162 | Train Acc: 0.9103
 Site-MNIST                         | Train Loss: 0.3945 | Train Acc: 0.8989
 Site-USPS                          | Train Loss: 0.5599 | Train Acc: 0.8500
 Site-USPS                          | Train Loss: 0.4834 | Train Acc: 0.8889
 Site-USPS                          | Train Loss: 0.6697 | Train Acc: 0.8837
 Site-USPS                          | Train Loss: 0.5091 | Train Acc: 0.8584
 Site-USPS                          | Train Loss: 0.4392 | Train Acc: 0.8929
 Site-USPS                          | Train Loss: 0.4413 | Train Acc: 0.8929
 Site-SynthDigits                   | Train Loss: 1.7290 | Train Acc: 0.4040
 Site-SynthDigits                   | Train Loss: 1.7390 | Train Acc: 0.4103
 Site-SynthDigits                   | Train Loss: 1.5709 | Train Acc: 0.4888
 Site-MNIST_M                       | Train Loss: 1.8392 | Train Acc: 0.3978
 Site-MNIST_M                       | Train Loss: 1.8625 | Train Acc: 0.4373
 Site-SVHN                          | Train Loss: 2.1542 | Train Acc: 0.2482
Average Train Accuracy: 0.7571
 Site-MNIST                         | Val  Loss: 0.2282 | Val  Acc: 1.0000
 Site-MNIST                         | Val  Loss: 0.3403 | Val  Acc: 1.0000
 Site-MNIST                         | Val  Loss: 0.6641 | Val  Acc: 0.8000
 Site-MNIST                         | Val  Loss: 0.6389 | Val  Acc: 0.7778
 Site-MNIST                         | Val  Loss: 0.4441 | Val  Acc: 0.8824
 Site-MNIST                         | Val  Loss: 0.4107 | Val  Acc: 0.9032
 Site-MNIST                         | Val  Loss: 0.4099 | Val  Acc: 0.9107
 Site-MNIST                         | Val  Loss: 0.3899 | Val  Acc: 0.9118
 Site-MNIST                         | Val  Loss: 0.4407 | Val  Acc: 0.9126
 Site-MNIST                         | Val  Loss: 0.4463 | Val  Acc: 0.8943
 Site-USPS                          | Val  Loss: 0.2003 | Val  Acc: 0.9000
 Site-USPS                          | Val  Loss: 0.6499 | Val  Acc: 0.7778
 Site-USPS                          | Val  Loss: 0.7006 | Val  Acc: 0.8125
 Site-USPS                          | Val  Loss: 0.6874 | Val  Acc: 0.8103
 Site-USPS                          | Val  Loss: 0.5622 | Val  Acc: 0.8476
 Site-USPS                          | Val  Loss: 0.4626 | Val  Acc: 0.8730
 Site-SynthDigits                   | Val  Loss: 1.7437 | Val  Acc: 0.4595
 Site-SynthDigits                   | Val  Loss: 1.9549 | Val  Acc: 0.4412
 Site-SynthDigits                   | Val  Loss: 1.7286 | Val  Acc: 0.4262
 Site-MNIST_M                       | Val  Loss: 1.8100 | Val  Acc: 0.5111
 Site-MNIST_M                       | Val  Loss: 1.7500 | Val  Acc: 0.5185
 Site-SVHN                          | Val  Loss: 2.1496 | Val  Acc: 0.3143
Average Valid Accuracy: 0.7584
 Best site-MNIST                     | Epoch:25 | Val Acc: 1.0000
 Best site-MNIST                     | Epoch:25 | Val Acc: 1.0000
 Best site-MNIST                     | Epoch:25 | Val Acc: 0.8000
 Best site-MNIST                     | Epoch:25 | Val Acc: 0.7778
 Best site-MNIST                     | Epoch:25 | Val Acc: 0.8824
 Best site-MNIST                     | Epoch:25 | Val Acc: 0.9032
 Best site-MNIST                     | Epoch:25 | Val Acc: 0.9107
 Best site-MNIST                     | Epoch:25 | Val Acc: 0.9118
 Best site-MNIST                     | Epoch:25 | Val Acc: 0.9126
 Best site-MNIST                     | Epoch:25 | Val Acc: 0.8943
 Best site-USPS                      | Epoch:25 | Val Acc: 0.9000
 Best site-USPS                      | Epoch:25 | Val Acc: 0.7778
 Best site-USPS                      | Epoch:25 | Val Acc: 0.8125
 Best site-USPS                      | Epoch:25 | Val Acc: 0.8103
 Best site-USPS                      | Epoch:25 | Val Acc: 0.8476
 Best site-USPS                      | Epoch:25 | Val Acc: 0.8730
 Best site-SynthDigits               | Epoch:25 | Val Acc: 0.4595
 Best site-SynthDigits               | Epoch:25 | Val Acc: 0.4412
 Best site-SynthDigits               | Epoch:25 | Val Acc: 0.4262
 Best site-MNIST_M                   | Epoch:25 | Val Acc: 0.5111
 Best site-MNIST_M                   | Epoch:25 | Val Acc: 0.5185
 Best site-SVHN                      | Epoch:25 | Val Acc: 0.3143
 Saving the local and server checkpoint to ../checkpoint/fed_digit_uneven_1.8_2/fedmix...
============ Train epoch 26 ============
 Site-MNIST                         | Train Loss: 0.3657 | Train Acc: 0.8333
 Site-MNIST                         | Train Loss: 0.5009 | Train Acc: 0.9167
 Site-MNIST                         | Train Loss: 0.2482 | Train Acc: 1.0000
 Site-MNIST                         | Train Loss: 0.3870 | Train Acc: 0.9474
 Site-MNIST                         | Train Loss: 0.5896 | Train Acc: 0.8714
 Site-MNIST                         | Train Loss: 0.3755 | Train Acc: 0.8968
 Site-MNIST                         | Train Loss: 0.3751 | Train Acc: 0.8943
 Site-MNIST                         | Train Loss: 0.4716 | Train Acc: 0.8753
 Site-MNIST                         | Train Loss: 0.3983 | Train Acc: 0.9117
 Site-MNIST                         | Train Loss: 0.3791 | Train Acc: 0.9042
 Site-USPS                          | Train Loss: 0.5516 | Train Acc: 0.8500
 Site-USPS                          | Train Loss: 0.5532 | Train Acc: 0.8611
 Site-USPS                          | Train Loss: 0.3204 | Train Acc: 0.8760
 Site-USPS                          | Train Loss: 0.5073 | Train Acc: 0.8541
 Site-USPS                          | Train Loss: 0.4377 | Train Acc: 0.8929
 Site-USPS                          | Train Loss: 0.4363 | Train Acc: 0.8915
 Site-SynthDigits                   | Train Loss: 1.6929 | Train Acc: 0.4172
 Site-SynthDigits                   | Train Loss: 1.6844 | Train Acc: 0.4139
 Site-SynthDigits                   | Train Loss: 1.5632 | Train Acc: 0.4949
 Site-MNIST_M                       | Train Loss: 1.8218 | Train Acc: 0.3923
 Site-MNIST_M                       | Train Loss: 1.8689 | Train Acc: 0.4343
 Site-SVHN                          | Train Loss: 2.1481 | Train Acc: 0.2340
Average Train Accuracy: 0.7574
 Site-MNIST                         | Val  Loss: 0.1987 | Val  Acc: 1.0000
 Site-MNIST                         | Val  Loss: 0.3217 | Val  Acc: 1.0000
 Site-MNIST                         | Val  Loss: 0.6552 | Val  Acc: 0.8000
 Site-MNIST                         | Val  Loss: 0.6117 | Val  Acc: 0.7778
 Site-MNIST                         | Val  Loss: 0.4251 | Val  Acc: 0.8824
 Site-MNIST                         | Val  Loss: 0.4006 | Val  Acc: 0.9032
 Site-MNIST                         | Val  Loss: 0.3995 | Val  Acc: 0.9107
 Site-MNIST                         | Val  Loss: 0.3772 | Val  Acc: 0.9118
 Site-MNIST                         | Val  Loss: 0.4241 | Val  Acc: 0.9071
 Site-MNIST                         | Val  Loss: 0.4325 | Val  Acc: 0.8943
 Site-USPS                          | Val  Loss: 0.2024 | Val  Acc: 0.9000
 Site-USPS                          | Val  Loss: 0.6389 | Val  Acc: 0.7778
 Site-USPS                          | Val  Loss: 0.6950 | Val  Acc: 0.8125
 Site-USPS                          | Val  Loss: 0.6813 | Val  Acc: 0.8103
 Site-USPS                          | Val  Loss: 0.5567 | Val  Acc: 0.8381
 Site-USPS                          | Val  Loss: 0.4562 | Val  Acc: 0.8730
 Site-SynthDigits                   | Val  Loss: 1.7352 | Val  Acc: 0.4865
 Site-SynthDigits                   | Val  Loss: 1.9460 | Val  Acc: 0.4559
 Site-SynthDigits                   | Val  Loss: 1.7180 | Val  Acc: 0.4262
 Site-MNIST_M                       | Val  Loss: 1.7959 | Val  Acc: 0.4889
 Site-MNIST_M                       | Val  Loss: 1.7327 | Val  Acc: 0.5185
 Site-SVHN                          | Val  Loss: 2.1411 | Val  Acc: 0.2714
Average Valid Accuracy: 0.7567
============ Train epoch 27 ============
 Site-MNIST                         | Train Loss: 0.3645 | Train Acc: 0.8333
 Site-MNIST                         | Train Loss: 0.4916 | Train Acc: 0.9167
 Site-MNIST                         | Train Loss: 0.2402 | Train Acc: 1.0000
 Site-MNIST                         | Train Loss: 0.3713 | Train Acc: 0.9474
 Site-MNIST                         | Train Loss: 0.3075 | Train Acc: 0.8714
 Site-MNIST                         | Train Loss: 0.3648 | Train Acc: 0.9127
 Site-MNIST                         | Train Loss: 0.3727 | Train Acc: 0.8943
 Site-MNIST                         | Train Loss: 0.4452 | Train Acc: 0.8778
 Site-MNIST                         | Train Loss: 0.3904 | Train Acc: 0.9130
 Site-MNIST                         | Train Loss: 0.3726 | Train Acc: 0.9057
 Site-USPS                          | Train Loss: 0.5467 | Train Acc: 0.8500
 Site-USPS                          | Train Loss: 0.5188 | Train Acc: 0.8889
 Site-USPS                          | Train Loss: 0.3101 | Train Acc: 0.8915
 Site-USPS                          | Train Loss: 0.4893 | Train Acc: 0.8627
 Site-USPS                          | Train Loss: 0.4226 | Train Acc: 0.9000
 Site-USPS                          | Train Loss: 0.4175 | Train Acc: 0.8955
 Site-SynthDigits                   | Train Loss: 1.7738 | Train Acc: 0.4238
 Site-SynthDigits                   | Train Loss: 1.6539 | Train Acc: 0.4176
 Site-SynthDigits                   | Train Loss: 1.5535 | Train Acc: 0.4969
 Site-MNIST_M                       | Train Loss: 1.8185 | Train Acc: 0.3978
 Site-MNIST_M                       | Train Loss: 1.8549 | Train Acc: 0.4312
 Site-SVHN                          | Train Loss: 2.1150 | Train Acc: 0.2340
Average Train Accuracy: 0.7619
 Site-MNIST                         | Val  Loss: 0.2132 | Val  Acc: 1.0000
 Site-MNIST                         | Val  Loss: 0.3063 | Val  Acc: 1.0000
 Site-MNIST                         | Val  Loss: 0.6375 | Val  Acc: 0.8000
 Site-MNIST                         | Val  Loss: 0.6156 | Val  Acc: 0.7778
 Site-MNIST                         | Val  Loss: 0.4239 | Val  Acc: 0.8824
 Site-MNIST                         | Val  Loss: 0.3991 | Val  Acc: 0.9032
 Site-MNIST                         | Val  Loss: 0.3957 | Val  Acc: 0.9107
 Site-MNIST                         | Val  Loss: 0.3714 | Val  Acc: 0.9118
 Site-MNIST                         | Val  Loss: 0.4165 | Val  Acc: 0.9126
 Site-MNIST                         | Val  Loss: 0.4231 | Val  Acc: 0.8973
 Site-USPS                          | Val  Loss: 0.1818 | Val  Acc: 1.0000
